Date,Open,Close,High,Low,Volume,MA1,MA2
2016-01-11,43.9500,43.6600,44.0900,42.8600,1933833,48.3820,
2016-01-12,43.4300,42.6700,43.5800,42.2000,1441197,48.2270,
2016-01-13,42.4700,41.9900,42.5600,40.5700,3631266,48.0050,
2016-01-14,40.4700,40.0200,40.7400,39.6600,1878269,47.7580,
2016-01-18,40.6900,41.6700,42.3000,40.5600,1396808,47.5230,
2016-01-19,40.9800,39.9000,40.9800,38.3600,2620799,47.2860,
2016-01-20,40.2800,40.5400,40.8700,39.6100,1573221,47.0480,
2016-01-21,41.2100,41.8500,41.9950,41.0300,1244007,46.8210,
2016-01-24,41.4700,40.2400,41.6100,39.7300,1388283,46.5460,
2016-01-25,40.2800,41.4500,42.3100,40.2300,967450,46.2880,
2016-01-26,41.3100,40.6100,41.8100,40.4950,1125069,46.0180,
2016-01-27,40.8200,39.9600,40.9000,39.1600,1155097,45.7890,
2016-01-28,39.4800,39.7700,40.0600,38.9500,1480501,45.5940,
2016-01-31,38.9200,39.9300,40.0500,38.8500,1185462,45.4130,
2016-02-01,39.8400,34.9800,40.0000,34.0310,7485135,45.1670,
2016-02-02,37.2400,37.0900,37.5700,35.3500,4631556,44.9570,
2016-02-03,36.2500,38.8800,39.4700,36.0000,1902698,44.7730,
2016-02-04,38.7300,37.7000,38.7400,37.1850,861393,44.6070,
2016-02-07,37.0400,35.9500,37.1400,34.8600,1537796,44.4010,
2016-02-08,34.4400,33.9600,35.3900,33.5960,1653293,44.1670,
2016-02-09,35.0300,33.2700,35.0800,33.0800,1481838,43.9110,
2016-02-10,32.2900,32.0000,32.4800,31.6600,1447647,43.6240,
2016-02-11,32.3400,34.1500,34.3300,32.1700,1950320,43.3540,
2016-02-15,34.6200,35.6500,35.8000,34.1110,1263451,43.1230,
2016-02-16,36.3700,39.1000,39.3300,36.3600,1762469,42.9640,
2016-02-17,38.7600,38.7600,38.9000,38.0400,1327771,42.7680,
2016-02-18,37.9000,38.5100,38.7700,37.6800,507425,42.5780,
2016-02-21,39.4200,39.9400,40.1500,39.2500,1045540,42.4250,
2016-02-22,39.2500,38.9400,39.4490,38.6800,578073,42.2480,
2016-02-23,37.2700,38.5700,38.6500,37.1700,583141,42.0400,
2016-02-24,38.2100,38.7000,38.7900,37.9200,376312,41.8380,
2016-02-25,38.7700,38.4600,38.8600,38.2600,381005,41.6690,
2016-02-28,38.4900,37.9800,38.7300,37.9700,488338,41.4780,
2016-02-29,38.7800,39.4900,39.4900,38.4250,678102,41.2970,
2016-03-01,39.0700,39.5400,39.5800,38.9200,338806,41.1390,
2016-03-02,39.1000,39.4000,39.6300,39.0100,386720,40.9990,
2016-03-03,39.2400,39.7400,39.9300,38.9910,404662,40.8460,
2016-03-06,39.1100,40.6000,40.7510,39.1100,971626,40.7260,
2016-03-07,41.9300,41.2200,42.0400,41.0100,944039,40.6090,
2016-03-08,41.7200,42.0300,42.3600,41.4000,483523,40.5150,
2016-03-09,41.9800,41.5700,42.1050,40.8500,643119,40.4170,
2016-03-10,42.0900,42.7700,42.9200,42.0100,564011,40.3140,
2016-03-13,42.5700,42.0400,42.8100,41.9450,724345,40.1870,
2016-03-14,41.4600,41.4100,41.8000,41.1000,307947,40.0550,
2016-03-15,41.1100,42.2600,42.5800,41.1000,494824,39.9520,
2016-03-16,42.4900,42.7100,43.0000,42.1600,271475,39.8370,
2016-03-17,42.7300,42.4000,43.0600,42.4000,491770,39.7430,
2016-03-20,42.3800,42.0400,42.5000,41.9700,338587,39.6510,
2016-03-21,41.6400,41.6600,42.0000,41.5000,271223,39.6220,
2016-03-22,41.6600,40.6800,41.6600,40.6800,225861,39.5680,
2016-03-23,40.2300,41.1500,41.2000,40.1500,218436,39.5180,
2016-03-28,41.0400,41.1000,41.4900,40.5300,205663,39.4870,
2016-03-29,40.8700,41.5200,41.5500,40.7200,312351,39.4770,
2016-03-30,42.1000,42.3100,42.5000,41.9200,463447,39.5230,
2016-03-31,41.5900,41.7000,41.8600,41.3100,344278,39.5240,
2016-04-01,40.7300,41.0500,41.1800,40.6600,425403,39.5470,
2016-04-04,41.2400,41.1500,41.7100,41.0300,1250133,39.5590,
2016-04-05,40.2100,40.2500,40.5700,40.0500,392147,39.5270,
2016-04-06,40.1900,41.3900,41.7100,40.1100,619156,39.5500,
2016-04-07,40.8800,40.6500,41.1900,40.3800,640511,39.5340,
2016-04-08,41.2600,41.1300,41.4200,40.8300,503636,39.5440,
2016-04-11,41.1700,41.3800,41.8700,41.0850,497138,39.5730,
2016-04-12,41.2400,41.3400,41.4170,40.7500,333473,39.6040,
2016-04-13,41.9400,41.9500,42.0100,41.6200,362686,39.6440,
2016-04-14,42.0600,42.4800,42.9300,41.7200,466399,39.7940,
2016-04-15,43.3100,43.9700,44.0000,43.0500,674598,39.9320,
2016-04-18,43.8300,43.9200,44.1900,43.6600,307281,40.0330,
2016-04-19,44.4400,44.7700,44.8700,44.4400,514935,40.1740,
2016-04-20,44.6600,44.5000,44.7900,44.3600,589599,40.3450,
2016-04-21,44.5900,43.6200,44.5900,43.5750,495576,40.5380,
2016-04-22,43.5000,42.9800,43.5500,42.8300,378840,40.7330,
2016-04-25,43.2400,42.9600,43.3000,42.7700,211647,40.9520,
2016-04-26,43.7400,44.0600,44.1650,43.5400,491647,41.1500,
2016-04-27,43.8200,43.9600,44.1600,43.7200,377728,41.3160,
2016-04-28,44.0600,45.0000,45.4900,43.9500,1041890,41.4340,
2016-04-29,45.3700,45.8500,46.1200,44.8800,1267304,41.5760,
2016-05-02,46.5000,44.5300,46.5500,43.5500,1323326,41.6960,
2016-05-03,43.8500,43.9500,44.0940,43.6500,450630,41.7770,
2016-05-04,44.1300,43.9300,44.6100,43.8900,614434,41.8760,
2016-05-05,43.7900,42.9300,43.7900,42.5700,682071,41.9640,
2016-05-06,43.0400,43.2300,43.6900,42.9200,472192,42.0540,
2016-05-09,43.0900,42.9200,43.1600,42.7300,299432,42.1430,
2016-05-10,43.1800,43.4300,43.5250,43.1700,501072,42.2520,
2016-05-11,43.1800,43.1600,43.6300,43.0900,383251,42.3260,
2016-05-12,43.5300,43.1300,43.6400,42.7900,307944,42.3980,
2016-05-13,43.5700,43.6500,44.4800,43.5600,613182,42.4830,
2016-05-16,43.7300,43.6200,44.0200,43.5300,446321,42.5600,
2016-05-17,42.7800,42.0800,42.8900,42.0100,454813,42.5900,
2016-05-18,42.1200,41.8400,42.7000,41.6600,416209,42.6020,
2016-05-19,41.7300,40.5200,41.8000,40.1100,1007557,42.5720,
2016-05-20,41.2000,41.0300,41.3200,40.7600,355608,42.5610,
2016-05-23,40.4800,40.1000,40.7400,40.0500,245710,42.5080,
2016-05-24,40.9400,41.3300,41.5200,40.8700,728338,42.4940,
2016-05-25,42.2200,42.0000,42.3500,41.8200,389568,42.5050,
2016-05-26,42.1100,41.9000,42.3000,41.6700,209710,42.4980,
2016-05-27,42.0500,41.9800,42.1100,41.5500,212165,42.4840,
2016-05-31,42.3900,42.4300,42.6700,42.2500,440880,42.4840,
2016-06-01,42.3500,42.5400,42.6200,42.0600,562574,42.4940,
2016-06-02,42.7100,43.5300,43.5400,42.5800,496501,42.5320,
2016-06-03,43.0000,43.1800,43.2400,42.7500,614508,42.5820,
2016-06-06,42.6500,42.9800,43.1800,42.6300,351496,42.6180,
2016-06-07,43.5400,44.3000,44.4300,43.5400,494700,42.6820,
2016-06-08,43.9800,43.7000,44.2000,43.6300,184858,42.7260,
2016-06-09,43.1500,43.5000,43.6900,43.1000,330717,42.7500,
2016-06-10,42.1500,42.1600,42.2800,41.8700,665700,42.7590,
2016-06-13,40.9700,41.3800,41.5300,40.9100,885269,42.7650,
2016-06-14,40.9500,41.1500,41.2500,40.9100,367114,42.7650,
2016-06-15,40.8300,41.6500,42.0600,40.8300,425905,42.7930,
2016-06-16,40.5700,41.4000,41.4600,40.4000,522942,42.7940,
2016-06-17,41.6000,42.1400,42.3600,41.5600,267958,42.8230,
2016-06-20,43.4200,43.0100,43.5200,42.9800,436099,42.8610,
2016-06-21,43.3700,42.6000,43.3800,42.4700,259513,42.8850,
2016-06-22,43.1100,42.1700,43.2000,42.1200,523819,42.9020,
2016-06-23,43.5400,43.7800,43.7940,43.1200,479108,42.9390,
2016-06-24,40.6700,40.5900,41.3500,40.5000,1137069,42.9010,
2016-06-27,39.7100,38.8800,39.7100,38.7100,1103649,42.7990,
2016-06-28,40.0200,40.1000,40.6400,39.7300,671902,42.7230,
2016-06-29,39.9200,40.0900,40.4300,39.7870,865364,42.6290,
2016-06-30,40.3800,40.9300,41.0200,40.0500,516279,42.5580,
2016-07-01,41.7100,41.4800,41.8500,41.2500,322757,42.5150,
2016-07-05,40.9300,39.9900,40.9700,39.8000,597893,42.4550,
2016-07-06,38.9000,40.0900,40.1000,38.8000,767228,42.3980,
2016-07-07,39.8000,39.5400,40.2300,39.4900,475573,42.3070,
2016-07-08,40.9600,41.2500,41.9600,40.7400,697794,42.2530,
2016-07-11,42.3400,42.0300,42.3600,41.9700,433237,42.1940,
2016-07-12,42.8400,42.5700,42.9700,42.5600,339821,42.1280,
2016-07-13,42.7000,42.0800,42.7300,41.8800,327062,42.0790,
2016-07-14,42.7100,42.8100,42.9900,42.5500,230180,42.0560,
2016-07-15,42.5400,42.3700,42.5900,42.3500,127029,42.0250,
2016-07-18,42.2800,42.2100,42.6700,42.0600,444561,42.0110,
2016-07-19,41.8100,42.1400,42.3500,41.7800,209954,41.9890,
2016-07-20,42.2900,42.1400,42.3500,42.0010,249396,41.9730,
2016-07-21,42.2600,42.6800,42.8460,42.2500,529281,41.9580,
2016-07-22,42.8200,42.9200,43.0000,42.6600,234614,41.9530,
2016-07-25,43.1800,43.4700,43.6200,42.9400,347536,41.9600,
2016-07-26,43.2600,43.6000,43.8600,43.2600,214793,41.9590,
2016-07-27,44.8100,44.7700,45.0000,44.4400,626679,41.9820,
2016-07-28,44.7600,44.1900,44.7700,43.6600,515170,42.0240,
2016-07-29,45.0500,45.1700,45.1800,44.6700,748436,42.0910,
2016-08-01,45.0300,45.7800,45.8200,44.8500,961540,42.1960,
2016-08-02,45.6000,46.5100,47.0800,45.0000,1898587,42.3060,
2016-08-03,46.4300,46.8900,47.2300,46.3800,777912,42.4420,
2016-08-04,46.7100,46.6600,47.0400,46.3750,493937,42.5480,
2016-08-05,47.0000,46.8800,47.0900,46.8000,316502,42.6460,
2016-08-08,47.3900,47.4500,47.5500,47.0800,1460529,42.7570,43.6600
2016-08-09,47.5200,47.4600,47.8200,47.2100,406562,42.8660,43.6140
2016-08-10,47.9300,47.9500,48.1200,47.7400,356485,42.9770,43.5710
2016-08-11,48.0700,48.0500,48.2100,47.8200,212510,43.0870,43.5370
2016-08-12,48.3600,48.4100,48.6000,48.2600,313003,43.1850,43.5090
2016-08-15,48.4100,48.6800,48.7000,48.4100,150107,43.2950,43.4940
2016-08-16,47.8800,47.9300,48.1200,47.5700,331579,43.3940,43.4780
2016-08-17,47.6200,48.3800,48.3900,47.5700,505386,43.4750,43.4680
2016-08-18,48.0600,48.6600,48.6600,47.9600,340728,43.5740,43.4460
2016-08-19,47.4300,48.4000,48.4000,47.3500,609263,43.6720,43.4260
2016-08-22,47.7600,48.4100,48.5600,47.7300,470618,43.7970,43.4010
2016-08-23,48.8800,49.1100,49.1100,48.6400,498224,43.9520,43.3880
2016-08-24,48.5000,48.5300,48.6500,48.3700,305093,44.1000,43.3680
2016-08-25,48.0400,48.4000,48.4300,48.0400,246672,44.2350,43.3440
2016-08-26,48.3500,48.7400,48.9400,48.2600,884499,44.3810,43.3180
2016-08-29,48.4000,48.6700,48.7800,48.1500,331029,44.5120,43.2890
2016-08-30,48.3900,48.5500,48.6000,48.3500,392828,44.6230,43.2620
2016-08-31,48.1900,48.1400,48.4900,47.9600,729173,44.7340,43.2450
2016-09-01,48.2700,48.3200,48.5900,47.9300,305924,44.8570,43.2390
2016-09-02,48.2500,48.5000,48.5900,48.0600,428295,44.9510,43.2370
2016-09-06,48.2500,48.6700,48.7200,48.2500,364210,45.1130,43.2440
2016-09-07,49.5500,49.7600,50.0900,49.3000,389433,45.3300,43.2550
2016-09-08,49.1000,49.4700,49.7100,48.9400,368919,45.5180,43.2620
2016-09-09,49.2200,48.2000,49.2900,48.2000,486834,45.6800,43.2730
2016-09-12,47.3600,48.6400,48.7550,47.3000,377719,45.8340,43.2840
2016-09-13,48.1100,47.5800,48.3700,47.4200,278283,45.9560,43.2940
2016-09-14,47.5200,47.4700,47.8600,47.4000,161366,46.1060,43.3010
2016-09-15,46.9500,47.8500,47.9800,46.8900,219052,46.2610,43.3080
2016-09-16,46.5500,46.6500,46.8000,46.3900,485122,46.4030,43.3040
2016-09-19,47.5600,47.7300,47.9300,47.5100,204864,46.5330,43.3060
2016-09-20,47.4900,47.5700,47.6400,47.2600,202902,46.6430,43.3090
2016-09-21,48.5500,49.1000,49.1600,48.3000,472640,46.7740,43.3110
2016-09-22,50.4300,50.5300,50.6200,50.2100,684575,46.9430,43.3240
2016-09-23,50.6500,50.2200,50.9600,50.1700,472294,47.0910,43.3370
2016-09-26,50.2800,50.3400,50.3900,50.0600,351977,47.2510,43.3500
2016-09-27,50.0800,50.1200,50.6500,49.8650,353432,47.4090,43.3560
2016-09-28,50.6500,51.4900,51.5400,50.5900,730993,47.5960,43.3690
2016-09-29,51.4900,50.7700,51.6000,50.4300,331744,47.7680,43.3890
2016-09-30,51.4200,51.8700,52.1800,51.1600,699875,47.9520,43.4100
2016-10-03,51.9200,52.0600,52.1100,51.7500,347819,48.1350,43.4280
2016-10-04,52.5500,52.6700,52.9700,52.2350,425454,48.3190,43.4540
2016-10-05,53.3100,53.6400,53.6600,53.0000,647048,48.5200,43.4900
2016-10-06,53.2900,53.1500,53.4900,53.1100,436735,48.6870,43.5190
2016-10-07,53.3200,53.4900,53.5600,53.1300,339039,48.8730,43.5530
2016-10-10,54.1800,53.8400,54.3300,53.6300,239974,49.0470,43.5870
2016-10-11,53.4200,53.3200,53.5400,52.9300,327052,49.1980,43.6200
2016-10-12,53.1000,53.5100,53.5800,52.9200,564695,49.3380,43.6550
2016-10-13,52.8900,52.5100,53.1300,52.3900,1170064,49.4500,43.6780
2016-10-14,52.8500,52.7200,53.0100,52.6300,818621,49.5710,43.7000
2016-10-17,52.7500,52.2100,52.7600,52.0900,361217,49.6780,43.7210
2016-10-18,52.7300,52.4000,52.7700,51.9400,365653,49.7770,43.7460
2016-10-19,52.0100,52.5500,52.6900,51.9500,204766,49.8790,43.7660
2016-10-20,52.4800,52.7800,52.9500,52.3800,216244,49.9750,43.7950
2016-10-21,52.0200,52.6000,52.6000,51.9900,155138,50.0660,43.8250
2016-10-24,52.8300,53.2500,53.3500,52.8200,364106,50.1630,43.8750
2016-10-25,52.9900,53.0100,53.0500,52.5800,269194,50.2500,43.9240
2016-10-26,52.7900,53.1100,53.2900,52.6500,323003,50.3530,43.9710
2016-10-27,53.1200,53.0000,53.1600,52.7500,217379,50.4460,44.0220
2016-10-28,52.6300,52.8700,53.1900,52.5400,231152,50.5300,44.0770
2016-10-30,52.7300,52.7700,52.8400,52.2600,213593,50.6170,44.1410
2016-10-31,53.0900,51.3100,53.1000,51.0200,520710,50.6750,44.1890
2016-11-01,51.1400,51.3100,51.7100,50.9000,418889,50.7190,44.2460
2016-11-02,50.9700,50.5000,51.3400,50.4600,352697,50.7590,44.2960
2016-11-03,50.4300,51.0700,51.4400,50.3900,554062,50.8120,44.3420
2016-11-06,53.5200,54.8900,54.9900,53.1100,896755,50.9350,44.4150
2016-11-07,54.4300,54.4200,54.7700,54.1500,837010,51.0500,44.4800
2016-11-08,53.9900,54.2100,54.3000,53.6900,641851,51.1630,44.5480
2016-11-09,53.4600,53.5300,54.2100,52.8300,750832,51.2710,44.6160
2016-11-10,53.3800,54.4700,54.8900,53.1800,942041,51.3940,44.6890
2016-11-13,53.5700,53.2600,54.2200,53.1800,1007152,51.4890,44.7560
2016-11-14,52.7800,54.0900,54.2400,52.7600,435187,51.5980,44.8510
2016-11-15,53.1500,53.4700,53.9300,53.1300,448986,51.6720,44.9330
2016-11-16,53.2300,53.2900,53.5500,53.0900,263530,51.7480,45.0050
2016-11-17,53.1900,52.7600,53.2300,52.7200,382619,51.8390,45.0810
2016-11-20,53.2000,53.4300,53.6200,53.1600,237705,51.9350,45.1680
2016-11-21,53.8300,54.3100,54.4200,53.7500,323571,52.0700,45.2700
2016-11-22,53.1400,53.7000,53.8900,53.0300,239836,52.1940,45.3720
2016-11-24,54.6900,54.7800,54.9400,54.4800,288583,52.3330,45.4860
2016-11-27,54.0000,53.7700,54.3400,53.7100,240757,52.4750,45.5840
2016-11-28,53.8200,54.7400,54.9900,53.8200,622701,52.6160,45.6790
2016-11-29,54.9400,54.1200,54.9900,54.1100,602896,52.7470,45.7540
2016-11-30,54.0100,54.4700,54.6500,53.9400,514676,52.8540,45.8330
2016-12-01,54.2000,54.0900,54.5300,53.9400,627575,52.9250,45.9110
2016-12-04,55.0300,55.5900,55.8200,54.9300,699854,53.0330,45.9890
2016-12-05,55.0700,56.0400,56.0700,55.0700,409918,53.1470,46.0750
2016-12-06,56.3200,56.9500,57.1100,56.3200,721621,53.2830,46.1670
2016-12-07,56.6600,56.7700,56.9700,56.4400,456638,53.3890,46.2570
2016-12-08,56.8200,56.8800,56.9500,56.7800,271607,53.5110,46.3490
2016-12-11,57.0700,56.8600,57.3200,56.4850,383715,53.6110,46.4430
2016-12-12,57.0400,57.7900,57.9900,57.0300,434358,53.7250,46.5350
2016-12-13,58.0000,57.8700,58.4700,57.8300,1213207,53.8290,46.6270
2016-12-14,57.8800,58.1400,58.3000,57.7000,469332,53.9190,46.7200
2016-12-15,58.1000,58.3500,58.5600,58.0800,517530,54.0230,46.8130
2016-12-18,58.3400,58.6700,58.8600,58.3400,431666,54.1270,46.9040
2016-12-19,58.1300,58.6000,58.6500,58.0400,384738,54.2220,46.9910
2016-12-20,58.6000,58.0300,58.8100,58.0100,327378,54.3160,47.0710
2016-12-21,58.5200,57.7400,58.6000,57.4000,337679,54.4010,47.1510
2016-12-22,58.4400,58.3300,58.5100,58.1500,339162,54.5170,47.2290
2016-12-26,58.4100,58.2900,58.5400,58.1800,130710,54.6290,47.3100
2016-12-27,58.1500,57.7500,58.2700,57.6900,173622,54.7400,47.3920
2016-12-28,58.1600,57.7900,58.2900,57.6300,190613,54.8470,47.4700
2016-12-29,58.4400,58.1400,58.4600,57.9550,303798,54.9590,47.5470
2017-01-02,59.1600,58.9400,59.2600,58.3500,546710,55.0820,47.6300
2017-01-03,58.8400,59.4100,59.4800,58.7900,372981,55.2190,47.7160
2017-01-04,59.4400,59.3600,59.8800,59.3410,304774,55.3410,47.8050
2017-01-05,58.9700,58.9400,59.1600,58.8100,280519,55.4590,47.8960
2017-01-08,57.7700,58.2800,58.5000,57.5600,409299,55.5630,47.9820
2017-01-09,58.9800,58.9800,59.1800,58.7400,345448,55.6820,48.0710
2017-01-10,59.0000,59.4100,59.4900,58.8500,289694,55.8130,48.1610
2017-01-11,60.5700,59.2800,60.6350,58.0100,825545,55.9430,48.2460
2017-01-12,60.1000,59.8300,60.2570,59.5200,376793,56.1140,48.3360
2017-01-16,59.6600,59.8200,59.9100,59.5900,317699,56.2840,48.4300
2017-01-17,60.0000,59.9000,60.1000,59.7400,238879,56.4720,48.5240
2017-01-18,59.8600,60.4600,60.4900,59.8600,255776,56.6600,48.6250
2017-01-19,60.3100,60.3500,60.5000,60.0100,205531,56.7690,48.7200
2017-01-22,61.0700,61.0800,61.2800,60.9300,581824,56.9020,48.8220
2017-01-23,62.4600,62.6800,62.7600,61.9800,828004,57.0720,48.9300
2017-01-24,62.7800,62.5600,62.9200,62.2700,511394,57.2520,49.0360
2017-01-25,61.9400,61.8600,62.3800,61.7600,377648,57.4000,49.1380
2017-01-26,62.0300,62.0100,62.1400,61.8200,230725,57.5750,49.2380
2017-01-29,60.9200,60.9400,61.2200,60.6600,445988,57.7120,49.3310
2017-01-30,62.5400,62.1300,62.6860,61.7100,732766,57.8850,49.4220
2017-01-31,62.5000,62.1400,62.5900,61.6700,372727,58.0620,49.5130
2017-02-01,65.0100,64.6100,65.1200,64.2000,896674,58.2990,49.6120
2017-02-02,65.4900,65.7000,65.8100,65.4100,713276,58.5450,49.7180
2017-02-05,64.3300,64.5800,64.9000,64.2500,447168,58.7500,49.8230
2017-02-06,64.4700,64.5000,64.6800,64.3000,362400,58.9660,49.9300
2017-02-07,64.2100,65.2000,65.3000,64.1200,281495,59.1740,50.0410
2017-02-08,64.6900,64.7700,65.2000,64.5800,289615,59.3940,50.1450
2017-02-09,64.5400,65.2200,65.3300,64.4000,383731,59.6040,50.2510
2017-02-12,66.0000,66.1700,66.3800,65.8100,445453,59.8450,50.3570
2017-02-13,66.3600,66.1900,66.5700,66.0400,323595,60.0790,50.4590
2017-02-14,65.2300,66.0100,66.0300,65.1900,363452,60.3180,50.5660
2017-02-15,66.4700,66.0400,66.7400,65.9800,586421,60.5270,50.6770
2017-02-16,65.4400,65.5900,65.6400,65.1900,290546,60.7180,50.7850
2017-02-20,65.2500,65.5800,65.7000,65.1700,295290,60.8900,50.8980
2017-02-21,64.8200,65.8800,66.0000,64.7600,307790,61.0730,51.0120
2017-02-22,66.4300,65.6700,66.5710,65.6400,391460,61.2480,51.1250
2017-02-23,65.2600,65.0900,65.4500,64.7600,408842,61.4130,51.2340
2017-02-26,65.4400,65.8200,66.0900,65.4200,376464,61.5740,51.3470
2017-02-27,65.2500,65.0600,65.7300,64.9800,373333,61.7170,51.4570
2017-02-28,65.6000,65.8700,66.2400,65.5800,302503,61.8720,51.5680
2017-03-01,65.8700,65.9700,66.1800,65.7900,473144,62.0240,51.6790
2017-03-02,66.0800,66.2700,66.4600,65.8300,348412,62.1760,51.8000
2017-03-05,65.7500,65.2100,65.7600,65.0100,302321,62.3090,51.9170
2017-03-06,65.3000,65.5900,65.7400,64.9400,374551,62.4600,52.0430
2017-03-07,65.9200,65.4800,65.9400,65.4300,198879,62.6150,52.1650
2017-03-08,65.3600,65.1700,65.7800,65.0500,369235,62.7510,52.2900
2017-03-09,65.5400,65.7300,65.8600,65.3800,326441,62.9000,52.4120
2017-03-12,66.1300,66.3400,66.6300,66.1000,508236,63.0720,52.5340
2017-03-13,66.2600,66.3100,66.5900,66.1100,384600,63.2420,52.6560
2017-03-14,66.8600,67.8600,67.9900,66.6600,711475,63.4370,52.7850
2017-03-15,69.1600,69.3400,69.5000,68.9300,496017,63.6450,52.9200
2017-03-16,69.2800,68.4300,69.2800,68.4000,293694,63.8250,53.0490
2017-03-19,68.5600,68.0000,68.7100,67.9900,342575,63.9980,53.1720
2017-03-20,68.6700,67.0900,68.7400,67.0700,526160,64.1610,53.2910
2017-03-21,68.0200,68.1800,68.3900,67.7200,538725,64.3590,53.4170
2017-03-22,69.5600,70.7200,71.0800,69.4900,818797,64.5940,53.5490
2017-03-23,72.1700,71.5800,72.2200,71.1800,634301,64.8370,53.6890
2017-03-27,73.4000,73.9300,74.1200,73.1500,901951,65.1300,53.8410
2017-03-28,74.5000,74.8600,74.9600,74.3900,841390,65.4310,54.0040
2017-03-29,74.6800,74.8500,74.9900,74.5500,432856,65.7310,54.1720
2017-03-30,74.0700,74.4500,74.5600,73.9200,383505,66.0220,54.3380
2017-03-31,74.1100,74.3600,74.6200,74.0700,311159,66.3000,54.5020
2017-04-03,74.6000,73.7200,74.6600,73.3100,581521,66.5680,54.6630
2017-04-04,73.7200,73.6000,73.9100,73.4300,541545,66.8180,54.8210
2017-04-05,73.5100,72.4200,73.6300,72.3900,514139,67.0130,54.9680
2017-04-06,72.8600,72.6100,72.9100,72.4800,329814,67.2140,55.1180
2017-04-07,72.1100,71.8900,72.2600,71.8900,391118,67.4150,55.2660
2017-04-10,71.8900,71.9300,72.2500,71.8200,291152,67.6130,55.4070
2017-04-11,72.0800,71.8400,72.2900,71.3100,425180,67.8310,55.5630
2017-04-12,71.8300,71.6600,71.9400,71.5600,450312,68.0220,55.7270
