Date,Market Cap,% Change
2020-03-31,172700400000,-4.21%
2020-03-30,180287900000,-1.59%
2020-03-27,183196300000,0.71%
2020-03-26,181900500000,4.16%
2020-03-25,174629700000,4.25%
2020-03-24,167517200000,4.73%
2020-03-23,159958400000,-4.60%
2020-03-20,167675600000,-1.50%
2020-03-19,170224000000,1.86%
2020-03-18,167114100000,-2.37%
2020-03-17,171174200000,9.58%
2020-03-16,156215000000,-6.65%
2020-03-13,167344400000,3.59%
2020-03-12,161542100000,-8.62%
2020-03-11,176789300000,-3.31%
2020-03-10,182836300000,3.42%
2020-03-09,176789300000,-3.40%
2020-03-06,183009100000,-1.62%
2020-03-05,186018200000,-2.01%
2020-03-04,189833600000,0.69%
2020-03-03,188537800000,-1.33%
2020-03-02,191071800000,1.50%
2020-02-28,188249900000,-0.49%
2020-02-27,189185700000,-2.76%
2020-02-26,194556100000,0.82%
2020-02-25,192972300000,-0.34%
2020-02-24,193634600000,-3.27%
2020-02-21,200185600000,-0.05%
2020-02-20,200286300000,0.92%
2020-02-19,198457800000,-1.10%
2020-02-18,200675100000,-0.55%
2020-02-14,201783700000,-0.67%
2020-02-13,203151500000,-0.93%
2020-02-12,205066400000,0.23%
2020-02-11,204605700000,0.59%
2020-02-10,203410600000,-0.74%
2020-02-07,204936800000,-1.05%
2020-02-06,207110900000,1.50%
2020-02-05,204044100000,0.55%
2020-02-04,202935500000,1.46%
2020-02-03,200012800000,0.06%
2020-01-31,199897600000,-1.59%
2020-01-30,203122700000,-0.33%
2020-01-29,203799400000,-0.72%
2020-01-28,205282300000,1.08%
2020-01-27,203093900000,-1.19%
2020-01-24,205541500000,-0.21%
2020-01-23,205973400000,1.06%
2020-01-22,203813800000,-0.58%
2020-01-21,204994400000,1.67%
2020-01-17,201625300000,-0.04%
2020-01-16,201711700000,0.53%
2020-01-15,200646300000,-0.72%
2020-01-14,202100500000,-0.14%
2020-01-13,202374000000,0.59%
2020-01-10,201179000000,-0.56%
2020-01-09,202302000000,-0.46%
2020-01-08,203237900000,-0.25%
2020-01-07,203741800000,0.53%
2020-01-06,202676400000,0.01%
2020-01-03,202647600000,-1.05%
2020-01-02,204792800000,1.21%
2019-12-31,202345200000,-0.05%
2019-12-30,202446000000,-0.47%
2019-12-27,203410600000,-0.18%
2019-12-26,203770600000,0.13%
2019-12-24,203497000000,-0.44%
2019-12-23,204389700000,-0.01%
2019-12-20,204404100000,-0.55%
2019-12-19,205541500000,0.26%
2019-12-18,205008800000,-0.27%
2019-12-17,205555900000,0.17%
2019-12-16,205210400000,0.30%
2019-12-13,204591300000,0.35%
2019-12-12,203871400000,-0.01%
2019-12-11,203900200000,0.31%
2019-12-10,203266700000,-0.50%
2019-12-09,204288900000,-0.62%
2019-12-06,205555900000,-0.04%
2019-12-05,205642300000,-0.38%
2019-12-04,206434200000,1.88%
2019-12-03,202618800000,0.33%
2019-12-02,201956500000,0.04%
2019-11-29,201870100000,-1.02%
2019-11-27,203957800000,-0.22%
2019-11-26,204404100000,-0.40%
2019-11-25,205224800000,0.01%
2019-11-22,205210400000,0.27%
2019-11-21,204648800000,0.54%
2019-11-20,203540200000,-1.04%
2019-11-19,205671100000,-0.52%
2019-11-18,206750900000,-0.46%
2019-11-15,207715600000,0.28%
2019-11-14,207139600000,-0.48%
2019-11-13,208133100000,0.01%
2019-11-12,208104300000,-0.36%
2019-11-11,208853000000,0.46%
2019-11-08,207888300000,1.07%
2019-11-07,205685500000,1.77%
2019-11-06,202100500000,-0.26%
2019-11-05,202633200000,0.13%
2019-11-04,202374000000,0.52%
2019-11-01,201323000000,0.92%
2019-10-31,199480100000,-0.34%
2019-10-30,200156800000,0.25%
2019-10-29,199667200000,0.25%
2019-10-28,199177700000,0.04%
2019-10-25,199091300000,0.09%
2019-10-24,198904200000,0.60%
2019-10-23,197709200000,0.71%
2019-10-22,196312600000,0.02%
2019-10-21,196269400000,0.41%
2019-10-18,195477500000,-0.13%
2019-10-17,195736700000,-0.59%
2019-10-16,196902900000,-0.08%
2019-10-15,197061300000,1.33%
2019-10-14,194469700000,-0.28%
2019-10-11,195016800000,2.11%
2019-10-10,190985400000,-0.27%
2019-10-09,191503800000,1.20%
2019-10-08,189228900000,0.21%
2019-10-07,188825800000,-0.51%
2019-10-04,189790400000,0.47%
2019-10-03,188897800000,-0.21%
2019-10-02,189286500000,-1.37%
2019-10-01,191906900000,-0.89%
2019-09-30,193634600000,-1.31%
2019-09-27,196211800000,-1.47%
2019-09-26,199148900000,1.24%
2019-09-25,196701300000,-0.57%
2019-09-24,197838700000,0.76%
2019-09-23,196341400000,-0.14%
2019-09-20,196614900000,0.01%
2019-09-19,196600500000,-0.36%
2019-09-18,197320400000,-0.56%
2019-09-17,198429000000,1.38%
2019-09-16,195722300000,-0.53%
2019-09-13,196758900000,0.64%
2019-09-12,195506300000,0.18%
2019-09-11,195160800000,1.44%
2019-09-10,192382000000,0.59%
2019-09-09,191244600000,0.59%
2019-09-06,190121600000,0.67%
2019-09-05,188854600000,-0.70%
2019-09-04,190193600000,0.40%
2019-09-03,189430500000,0.72%
2019-08-30,188077100000,0.10%
2019-08-29,187889900000,0.16%
2019-08-28,187587600000,-0.13%
2019-08-27,187832300000,-0.24%
2019-08-26,188293100000,2.31%
2019-08-23,184045700000,-1.40%
2019-08-22,186666100000,-0.18%
2019-08-21,186997300000,0.66%
2019-08-20,185773500000,-0.47%
2019-08-19,186651700000,0.66%
2019-08-16,185427900000,1.12%
2019-08-15,183369100000,0.70%
2019-08-14,182102100000,-2.27%
2019-08-13,186335000000,0.93%
2019-08-12,184621700000,-0.58%
2019-08-09,185701500000,-0.29%
2019-08-08,186234200000,0.88%
2019-08-07,184607300000,0.92%
2019-08-06,182922700000,-0.97%
2019-08-05,184722400000,-0.50%
2019-08-02,185658300000,-0.52%
2019-08-01,186622900000,0.44%
2019-07-31,185802300000,-1.59%
2019-07-30,188797000000,-0.46%
2019-07-29,189660800000,-0.17%
2019-07-26,189977600000,-0.42%
2019-07-25,190769500000,-0.38%
2019-07-24,191489400000,0.95%
2019-07-23,189689600000,0.47%
2019-07-22,188811400000,0.75%
2019-07-19,187414800000,0.28%
2019-07-18,186896500000,0.35%
2019-07-17,186248600000,0.58%
2019-07-16,185168800000,0.77%
2019-07-15,183757800000,-0.06%
2019-07-12,183873000000,0.76%
2019-07-11,182490800000,-0.49%
2019-07-10,183397800000,0.38%
2019-07-09,182706800000,0.02%
2019-07-08,182663600000,0.24%
2019-07-05,182231600000,-0.21%
2019-07-03,182606000000,-0.13%
2019-07-02,182850700000,0.96%
2019-07-01,181108600000,1.45%
2019-06-28,178517000000,0.26%
2019-06-27,178056300000,0.31%
2019-06-26,177509200000,-0.52%
2019-06-25,178430600000,-0.69%
2019-06-24,179668800000,-0.03%
2019-06-21,179726400000,-3.37%
2019-06-20,185996800000,0.47%
2019-06-19,185124500000,-0.13%
2019-06-18,185361000000,0.97%
2019-06-17,183586800000,-0.18%
2019-06-14,183912100000,-0.32%
2019-06-13,184503500000,-0.71%
2019-06-12,185819400000,0.55%
2019-06-11,184799200000,1.21%
2019-06-10,182581400000,0.90%
2019-06-07,180955100000,0.90%
2019-06-06,179343500000,0.90%
2019-06-05,177746700000,0.57%
2019-06-04,176741300000,1.19%
2019-06-03,174656600000,0.47%
2019-05-31,173843400000,-1.81%
2019-05-30,177051800000,0.17%
2019-05-29,176756100000,0.13%
2019-05-28,176534300000,0.72%
2019-05-24,175277600000,0.92%
2019-05-23,173680800000,0.13%
2019-05-22,173459000000,-0.79%
2019-05-21,174834000000,0.12%
2019-05-20,174627100000,-0.24%
2019-05-17,175055800000,-1.25%
2019-05-16,177273600000,-0.61%
2019-05-15,178367700000,1.32%
2019-05-14,176046400000,0.68%
2019-05-13,174848800000,-0.85%
2019-05-10,176342100000,-0.04%
2019-05-09,176416100000,-2.00%
2019-05-08,180023600000,-0.60%
2019-05-07,181117700000,-0.39%
2019-05-06,181827400000,-0.54%
2019-05-03,182818000000,0.86%
2019-05-02,181250800000,-0.27%
2019-05-01,181738700000,-0.55%
2019-04-30,182744100000,-0.17%
2019-04-29,183054600000,0.15%
2019-04-26,182773700000,0.35%
2019-04-25,182137900000,0.25%
2019-04-24,181679600000,-1.65%
2019-04-23,184725300000,0.63%
2019-04-22,183572000000,-0.80%
2019-04-18,185050600000,0.87%
2019-04-17,183453800000,1.91%
2019-04-16,180008800000,-0.18%
2019-04-15,180334100000,-0.35%
2019-04-12,180969900000,1.12%
2019-04-11,178959100000,-0.93%
2019-04-10,180644600000,0.10%
2019-04-09,180467200000,-0.15%
2019-04-08,180733300000,-0.24%
2019-04-05,181176900000,0.38%
2019-04-04,180496700000,0.83%
2019-04-03,179003400000,0.35%
2019-04-02,178382500000,0.64%
2019-04-01,177244000000,1.58%
2019-03-29,174494000000,-0.88%
2019-03-28,176046400000,-1.62%
2019-03-27,178944300000,-0.61%
2019-03-26,180038400000,1.06%
2019-03-25,178145900000,0.22%
2019-03-22,177746700000,-0.18%
2019-03-21,178072000000,0.64%
2019-03-20,176933500000,-0.05%
2019-03-19,177022200000,0.18%
2019-03-18,176697000000,0.45%
2019-03-15,175898600000,1.08%
2019-03-14,174020900000,-1.35%
2019-03-13,176401300000,0.46%
2019-03-12,175588100000,-0.31%
2019-03-11,176135100000,1.21%
2019-03-08,174035600000,0.40%
2019-03-07,173340700000,-0.63%
2019-03-06,174434800000,-0.24%
2019-03-05,174848800000,-0.14%
2019-03-04,175085400000,-1.60%
2019-03-01,177924100000,-0.58%
2019-02-28,178959100000,-1.05%
2019-02-27,180851600000,-0.74%
2019-02-26,182197000000,0.67%
2019-02-25,180984700000,0.48%
2019-02-22,180112300000,0.48%
2019-02-21,179254800000,-1.26%
2019-02-20,181546500000,1.07%
2019-02-19,179624400000,0.28%
2019-02-15,179121700000,1.59%
2019-02-14,176312600000,-0.32%
2019-02-13,176874400000,-0.13%
2019-02-12,177096200000,2.24%
2019-02-11,173207700000,-0.14%
2019-02-08,173444200000,-0.68%
2019-02-07,174627100000,-2.43%
2019-02-06,178973900000,-1.96%
2019-02-05,182551900000,0.46%
2019-02-04,181709100000,0.74%
2019-02-01,180378500000,-0.95%
2019-01-31,182108300000,0.11%
2019-01-30,181916100000,0.63%
2019-01-29,180777700000,-0.17%
2019-01-28,181088100000,-1.00%
2019-01-25,182921500000,0.72%
2019-01-24,181605600000,0.29%
2019-01-23,181073400000,-0.91%
2019-01-22,182744100000,-1.40%
2019-01-18,185331500000,0.34%
2019-01-17,184695700000,-0.59%
2019-01-16,185789800000,-0.49%
2019-01-15,186706500000,0.71%
2019-01-14,185390600000,0.26%
2019-01-11,184917500000,0.47%
2019-01-10,184060000000,1.28%
2019-01-09,181738700000,0.50%
2019-01-08,180836800000,0.85%
2019-01-07,179313900000,1.29%
2019-01-04,177022200000,4.43%
2019-01-03,169511400000,-1.40%
2019-01-02,171921400000,0.17%
2018-12-31,171625700000,-0.22%
2018-12-28,172010100000,0.74%
2018-12-27,170738600000,1.55%
2018-12-26,168136400000,1.71%
2018-12-24,165312400000,-1.89%
2018-12-21,168491200000,-3.79%
2018-12-20,175129700000,-0.78%
2018-12-19,176504800000,-0.52%
2018-12-18,177436200000,0.38%
2018-12-17,176756100000,-0.46%
2018-12-14,177569300000,-0.56%
2018-12-13,178574700000,-0.91%
2018-12-12,180215800000,1.23%
2018-12-11,178027600000,-0.44%
2018-12-10,178811200000,0.81%
2018-12-07,177377100000,-1.53%
2018-12-06,180127100000,0.79%
2018-12-04,178722500000,-2.13%
2018-12-03,182611000000,1.67%
2018-11-30,179609600000,-0.25%
2018-11-29,180053200000,0.16%
2018-11-28,179757500000,0.48%
2018-11-27,178900000000,-0.22%
2018-11-26,179299100000,1.30%
2018-11-23,176992700000,0.39%
2018-11-21,176312600000,1.67%
2018-11-20,173414700000,0.13%
2018-11-19,173192900000,0.15%
2018-11-16,172926800000,-0.03%
2018-11-15,172985900000,0.10%
2018-11-14,172808500000,1.54%
2018-11-13,170191500000,-0.40%
2018-11-12,170871600000,-1.42%
2018-11-09,173340700000,-0.04%
2018-11-08,173414700000,-1.69%
2018-11-07,176401300000,1.47%
2018-11-06,173843400000,1.88%
2018-11-05,170635100000,-0.04%
2018-11-02,170709000000,-1.90%
2018-11-01,174020900000,0.56%
2018-10-31,173059800000,0.70%
2018-10-30,171862200000,0.81%
2018-10-29,170487200000,-1.70%
2018-10-26,173429500000,0.55%
2018-10-25,172483200000,1.82%
2018-10-24,169393100000,-2.88%
2018-10-23,174420100000,0.74%
2018-10-22,173133800000,0.67%
2018-10-19,171980500000,-0.30%
2018-10-18,172498000000,-0.90%
2018-10-17,174065200000,-0.26%
2018-10-16,174523600000,2.08%
2018-10-15,170960300000,-0.97%
2018-10-12,172631100000,0.01%
2018-10-11,172616300000,-0.87%
2018-10-10,174139100000,-1.78%
2018-10-09,177303200000,-1.48%
2018-10-08,179964500000,0.18%
2018-10-05,179639200000,-0.56%
2018-10-04,180644600000,-0.42%
2018-10-03,181413400000,-2.39%
2018-10-02,185863700000,0.71%
2018-10-01,184547900000,0.38%
2018-09-28,183853000000,-0.21%
2018-09-27,184237400000,-0.42%
2018-09-26,185021000000,0.21%
2018-09-25,184636600000,0.71%
2018-09-24,183335500000,-0.58%
2018-09-21,184400000000,-0.18%
2018-09-20,184740100000,-0.30%
2018-09-19,185287100000,0.23%
2018-09-18,184858400000,2.08%
2018-09-17,181088100000,0.16%
2018-09-14,180792400000,0.26%
2018-09-13,180319300000,1.71%
2018-09-12,177288400000,-0.01%
2018-09-11,177303200000,0.62%
2018-09-10,176209100000,-0.10%
2018-09-07,176386500000,-0.74%
2018-09-06,177702400000,-0.23%
2018-09-05,178116300000,-1.26%
2018-09-04,180393200000,-1.67%
2018-08-31,183453800000,-0.94%
2018-08-30,185198400000,-1.74%
2018-08-29,188480700000,1.12%
2018-08-28,186396000000,-0.32%
2018-08-27,186987400000,2.96%
2018-08-24,181620400000,0.47%
2018-08-23,180762900000,-1.20%
2018-08-22,182951100000,0.95%
2018-08-21,181221200000,-0.57%
2018-08-20,182256200000,-0.01%
2018-08-17,182271000000,0.42%
2018-08-16,181502100000,0.75%
2018-08-15,180156700000,-1.30%
2018-08-14,182522300000,-0.04%
2018-08-13,182596200000,-0.59%
2018-08-10,183675500000,-0.97%
2018-08-09,185479300000,-1.29%
2018-08-08,187904100000,-1.11%
2018-08-07,190018400000,0.05%
2018-08-06,189914900000,-2.17%
2018-08-03,194128600000,0.19%
2018-08-02,193759000000,-0.44%
2018-08-01,194616500000,-0.16%
2018-07-31,194927000000,-2.33%
2018-07-30,199569500000,0.39%
2018-07-27,198800700000,0.85%
2018-07-26,197130000000,0.85%
2018-07-25,195474100000,-0.28%
2018-07-24,196021100000,0.65%
2018-07-23,194764400000,-0.05%
2018-07-20,194867900000,0.02%
2018-07-19,194823500000,-0.24%
2018-07-18,195296600000,0.49%
2018-07-17,194350400000,1.50%
2018-07-16,191482100000,
2018-07-13,191482100000,0.26%
2018-07-12,190994200000,0.87%
2018-07-11,189338200000,-0.94%
2018-07-10,191127200000,-1.09%
2018-07-09,193241500000,0.88%
2018-07-06,191556000000,0.38%
2018-07-05,190831500000,1.31%
2018-07-03,188362400000,-0.41%
2018-07-02,189146000000,-0.68%
2018-06-29,190447100000,-0.22%
2018-06-28,190861100000,1.56%
2018-06-27,187933700000,-1.63%
2018-06-26,191038500000,0.50%
2018-06-25,190092300000,-3.96%
2018-06-22,197929400000,-1.25%
2018-06-21,200437500000,-1.27%
2018-06-20,203021200000,-1.31%
2018-06-19,205710600000,-0.27%
2018-06-18,206269600000,0.52%
2018-06-15,205196900000,0.27%
2018-06-14,204637800000,0.02%
2018-06-13,204592500000,0.64%
2018-06-12,203293100000,-1.90%
2018-06-11,207221500000,0.69%
2018-06-08,205801200000,-0.18%
2018-06-07,206163900000,0.21%
2018-06-06,205740800000,2.03%
2018-06-05,201646200000,-0.61%
2018-06-04,202885200000,2.26%
2018-06-01,198397800000,2.61%
2018-05-31,193351300000,0.58%
2018-05-30,192233300000,0.42%
2018-05-29,191432500000,-2.51%
2018-05-25,196358000000,-1.87%
2018-05-24,200105100000,-1.77%
2018-05-23,203716200000,-0.67%
2018-05-22,205091100000,-0.52%
2018-05-21,206163900000,0.30%
2018-05-18,205544400000,-0.46%
2018-05-17,206496300000,-0.50%
2018-05-16,207523700000,0.83%
2018-05-15,205816400000,-1.39%
2018-05-14,208717300000,0.05%
2018-05-11,208611500000,-0.23%
2018-05-10,209095000000,1.54%
2018-05-09,205922100000,4.12%
2018-05-08,197778300000,-0.46%
2018-05-07,198700000000,0.14%
2018-05-04,198412900000,0.93%
2018-05-03,196584700000,-0.05%
2018-05-02,196690400000,-0.60%
2018-05-01,197884100000,-0.01%
2018-04-30,197899200000,-0.02%
2018-04-27,197944500000,-0.46%
2018-04-26,198851100000,0.39%
2018-04-25,198080500000,1.26%
2018-04-24,195617700000,0.31%
2018-04-23,195013300000,-0.12%
2018-04-20,195255100000,0.58%
2018-04-19,194137000000,-0.45%
2018-04-18,195013300000,-0.21%
2018-04-17,195421300000,0.40%
2018-04-16,194635600000,0.23%
2018-04-13,194197400000,-0.08%
2018-04-12,194348500000,0.64%
2018-04-11,193109600000,-0.35%
2018-04-10,193789500000,1.66%
2018-04-09,190631700000,0.64%
2018-04-06,189423000000,-1.59%
2018-04-05,192490100000,-0.28%
2018-04-04,193034000000,-0.46%
2018-04-03,193925500000,1.39%
2018-04-02,191266300000,-2.90%
2018-03-29,196977500000,0.77%
2018-03-28,195466600000,1.04%
2018-03-27,193457100000,0.57%
2018-03-26,192354100000,2.26%
2018-03-23,188108500000,-1.98%
2018-03-22,191916000000,-1.75%
2018-03-21,195330600000,0.02%
2018-03-20,195285300000,1.10%
2018-03-19,193154900000,-1.59%
2018-03-16,196282500000,-0.37%
2018-03-15,197007700000,0.30%
2018-03-14,196418500000,
2018-03-13,196418500000,-0.26%
2018-03-12,196932200000,0.49%
2018-03-09,195965200000,0.11%
2018-03-08,195753700000,-0.20%
2018-03-07,196146500000,-1.16%
2018-03-06,198443100000,0.27%
2018-03-05,197899200000,0.30%
2018-03-02,197309900000,0.15%
2018-03-01,197007700000,-3.13%
2018-02-28,203368700000,-1.05%
2018-02-27,205529300000,-1.73%
2018-02-26,209155500000,1.02%
2018-02-23,207040200000,1.33%
2018-02-22,204320600000,0.32%
2018-02-21,203670900000,-0.77%
2018-02-20,205257300000,-0.26%
2018-02-16,205786100000,0.68%
2018-02-15,204396100000,-0.14%
2018-02-14,204683200000,0.32%
2018-02-13,204033500000,-2.68%
2018-02-12,209654100000,1.60%
2018-02-09,206345200000,1.59%
2018-02-08,203111800000,-1.79%
2018-02-07,206813600000,-1.35%
2018-02-06,209654100000,5.18%
2018-02-05,199334500000,-3.43%
2018-02-02,206420700000,-1.57%
2018-02-01,209714500000,0.64%
2018-01-31,208384900000,-1.22%
2018-01-30,210953500000,0.06%
2018-01-29,210817500000,-0.02%
2018-01-26,210862800000,1.00%
2018-01-25,208777700000,-0.61%
2018-01-24,210062000000,-0.18%
2018-01-23,210439700000,-0.09%
2018-01-22,210621100000,-0.32%
2018-01-19,211301000000,0.88%
2018-01-18,209457700000,-1.49%
2018-01-17,212615500000,1.99%
2018-01-16,208460400000,0.56%
2018-01-12,207297000000,0.21%
2018-01-11,206858900000,0.37%
2018-01-10,206088300000,2.00%
2018-01-09,202039100000,-0.78%
2018-01-08,203625500000,0.68%
2018-01-05,202250600000,1.29%
2018-01-04,199682100000,1.56%
2018-01-03,196614900000,1.37%
2018-01-02,193955700000,0.94%
2017-12-29,192142600000,-0.86%
2017-12-28,193804600000,0.03%
2017-12-27,193744200000,0.20%
2017-12-26,193366400000,-0.27%
2017-12-22,193880200000,0.03%
2017-12-21,193819700000,0.51%
2017-12-20,192837600000,0.49%
2017-12-19,191900900000,-0.24%
2017-12-18,192369200000,2.40%
2017-12-15,187866700000,-0.53%
2017-12-14,188863900000,0.06%
2017-12-13,188743100000,0.54%
2017-12-12,187730700000,0.26%
2017-12-11,187247300000,-0.42%
2017-12-08,188032900000,0.86%
2017-12-07,186431400000,0.34%
2017-12-06,185796800000,-0.57%
2017-12-05,186869500000,-0.19%
2017-12-04,187232100000,-0.35%
2017-12-01,187896900000,-1.57%
2017-11-30,190888500000,-0.17%
2017-11-29,191205800000,-0.32%
2017-11-28,191825300000,0.78%
2017-11-27,190344600000,-0.06%
2017-11-24,190450400000,-0.02%
2017-11-22,190495700000,0.24%
2017-11-21,190042400000,1.20%
2017-11-20,187791200000,0.81%
2017-11-17,186280300000,-0.87%
2017-11-16,187912100000,0.57%
2017-11-15,186839300000,-0.97%
2017-11-14,188667500000,-0.64%
2017-11-13,189876200000,0.95%
2017-11-10,188093400000,-0.77%
2017-11-09,189558900000,-1.97%
2017-11-08,193366400000,0.41%
2017-11-07,192580800000,1.46%
2017-11-06,189815800000,0.01%
2017-11-03,189800700000,0.25%
2017-11-02,189332300000,0.71%
2017-11-01,188002700000,0.35%
2017-10-31,187353000000,-0.31%
2017-10-30,187942300000,0.13%
2017-10-27,187700500000,0.31%
2017-10-26,187126400000,1.23%
2017-10-25,184844900000,-1.24%
2017-10-24,187171700000,0.90%
2017-10-23,185494600000,-0.76%
2017-10-20,186914900000,0.52%
2017-10-19,185947900000,-0.96%
2017-10-18,187745900000,0.77%
2017-10-17,186310500000,-0.09%
2017-10-16,186476700000,0.03%
2017-10-13,186416300000,0.15%
2017-10-12,186129200000,-0.30%
2017-10-11,186688200000,-0.42%
2017-10-10,187473900000,1.98%
2017-10-09,183832600000,-0.16%
2017-10-06,184134800000,0.85%
2017-10-05,182578500000,-0.11%
2017-10-04,182775000000,0.52%
2017-10-03,181823100000,0.86%
2017-10-02,180266800000,0.12%
2017-09-29,180055300000,-0.36%
2017-09-28,180705000000,-1.56%
2017-09-27,183560600000,0.13%
2017-09-26,183318900000,0.30%
2017-09-25,182775000000,0.28%
2017-09-22,182261200000,0.48%
2017-09-21,181384900000,-0.27%
2017-09-20,181868400000,0.26%
2017-09-19,181400000000,2.10%
2017-09-18,177668100000,-0.08%
2017-09-15,177819200000,0.50%
2017-09-14,176927700000,0.42%
2017-09-13,176187400000,0.06%
2017-09-12,176081600000,0.27%
2017-09-11,175613200000,1.10%
2017-09-08,173709500000,0.60%
2017-09-07,172667000000,0.48%
2017-09-06,171836000000,0.10%
2017-09-05,171669800000,0.52%
2017-09-01,170778300000,0.04%
2017-08-31,170702800000,0.61%
2017-08-30,169660200000,0.19%
2017-08-29,169343000000,-0.17%
2017-08-28,169630000000,-0.51%
2017-08-25,170491200000,0.55%
2017-08-24,169554500000,-0.56%
2017-08-23,170506400000,-0.02%
2017-08-22,170536600000,0.13%
2017-08-21,170309900000,0.89%
2017-08-18,168814100000,0.25%
2017-08-17,168391100000,-0.84%
2017-08-16,169811300000,-0.79%
2017-08-15,171156000000,0.22%
2017-08-14,170778300000,0.81%
2017-08-11,169403400000,-0.23%
2017-08-10,169796200000,-0.64%
2017-08-09,170884100000,-0.98%
2017-08-08,172576300000,0.08%
2017-08-07,172440300000,0.43%
2017-08-04,171700000000,0.81%
2017-08-03,170325000000,-1.28%
2017-08-02,172531000000,0.02%
2017-08-01,172500800000,1.18%
2017-07-31,170491200000,0.52%
2017-07-28,169614900000,0.53%
2017-07-27,168723500000,0.81%
2017-07-26,167363700000,0.58%
2017-07-25,166396700000,0.66%
2017-07-24,165308800000,0.09%
2017-07-21,165157700000,-0.48%
2017-07-20,165958500000,0.13%
2017-07-19,165747000000,-0.27%
2017-07-18,166200300000,-0.30%
2017-07-17,166698900000,0.12%
2017-07-14,166502400000,0.33%
2017-07-13,165958500000,-0.03%
2017-07-12,166003800000,1.53%
2017-07-11,163495700000,-0.01%
2017-07-10,163510800000,-0.23%
2017-07-07,163888600000,0.95%
2017-07-06,162347400000,-1.00%
2017-07-05,163979200000,2.36%
2017-07-03,160201900000,0.96%
2017-06-30,158675900000,0.65%
2017-06-29,157648500000,-0.92%
2017-06-28,159114100000,0.74%
2017-06-27,157950700000,-0.42%
2017-06-26,158615500000,-0.25%
2017-06-23,159008300000,-2.27%
2017-06-22,162706500000,0.89%
2017-06-21,161272100000,0.71%
2017-06-20,160130700000,-0.84%
2017-06-19,161488000000,-0.19%
2017-06-16,161796500000,-0.83%
2017-06-15,163153800000,-0.86%
2017-06-14,164572800000,-0.66%
2017-06-13,165667900000,0.90%
2017-06-12,164187200000,0.67%
2017-06-09,163092100000,-0.04%
2017-06-08,163153800000,-1.63%
2017-06-07,165853000000,-0.25%
2017-06-06,166269400000,0.04%
2017-06-05,166207700000,-1.47%
2017-06-02,168691000000,0.89%
2017-06-01,167194900000,0.80%
2017-05-31,165868400000,-0.32%
2017-05-30,166392800000,0.73%
2017-05-26,165189700000,-0.19%
2017-05-25,165498200000,-0.02%
2017-05-24,165529100000,-0.70%
2017-05-23,166701300000,0.54%
2017-05-22,165806700000,-0.06%
2017-05-19,165899200000,0.74%
2017-05-18,164680800000,0.93%
2017-05-17,163169200000,-1.06%
2017-05-16,164912100000,0.48%
2017-05-15,164125500000,-0.05%
2017-05-12,164202600000,-0.36%
2017-05-11,164788700000,0.97%
2017-05-10,163200100000,-2.44%
2017-05-09,167287400000,-1.57%
2017-05-08,169955700000,0.25%
2017-05-05,169523900000,0.69%
2017-05-04,168367100000,0.27%
2017-05-03,167919800000,-0.34%
2017-05-02,168490500000,0.87%
2017-05-01,167040600000,0.15%
2017-04-28,166793800000,-1.16%
2017-04-27,168752700000,-0.45%
2017-04-26,169523900000,1.09%
2017-04-25,167688400000,1.62%
2017-04-24,165020100000,0.38%
2017-04-21,164387700000,0.55%
2017-04-20,163493100000,1.32%
2017-04-19,161364600000,-0.66%
2017-04-18,162444300000,-0.75%
2017-04-17,163678200000,1.86%
2017-04-13,160686000000,-1.19%
2017-04-12,162629400000,-0.90%
2017-04-11,164110100000,0.40%
2017-04-10,163462300000,0.07%
2017-04-07,163354300000,0.39%
2017-04-06,162721900000,-0.60%
2017-04-05,163709100000,-1.73%
2017-04-04,166593300000,-0.47%
2017-04-03,167379900000,-0.09%
2017-03-31,167534200000,-1.31%
2017-03-30,169755200000,-0.17%
2017-03-29,170048300000,-1.92%
2017-03-28,173379800000,0.61%
2017-03-27,172331000000,0.33%
2017-03-24,171760300000,0.77%
2017-03-23,170449300000,-0.29%
2017-03-22,170942900000,-0.50%
2017-03-21,171806600000,-0.54%
2017-03-20,172747400000,-0.19%
2017-03-17,173071400000,-0.91%
2017-03-16,174660000000,
2017-03-15,174660000000,1.03%
2017-03-14,172886300000,-1.16%
2017-03-13,174906800000,0.66%
2017-03-10,173765400000,0.42%
2017-03-09,173040500000,0.35%
2017-03-08,172439000000,-0.75%
2017-03-07,173750000000,-0.23%
2017-03-06,174151000000,-0.38%
2017-03-03,174814200000,-0.04%
2017-03-02,174891400000,-1.18%
2017-03-01,176973600000,1.41%
2017-02-28,174521200000,-0.95%
2017-02-27,176202400000,0.41%
2017-02-24,175477500000,-0.72%
2017-02-23,176742200000,0.17%
2017-02-22,176449200000,0.09%
2017-02-21,176294900000,0.53%
2017-02-17,175369500000,0.31%
2017-02-16,174829700000,-0.23%
2017-02-15,175230700000,-0.75%
2017-02-14,176557100000,0.30%
2017-02-13,176032700000,1.10%
2017-02-10,174120200000,0.87%
2017-02-09,172624100000,-1.19%
2017-02-08,174706300000,0.20%
2017-02-07,174351500000,-0.24%
2017-02-06,174768000000,-1.57%
2017-02-03,177559700000,0.52%
2017-02-02,176649700000,-0.63%
2017-02-01,177775600000,-0.42%
2017-01-31,178531400000,-0.28%
2017-01-30,179025000000,-0.53%
2017-01-27,179981200000,-1.92%
2017-01-26,183513300000,-0.07%
