Date,Open,Close,High,Low,Volume,MA1,MA2
2020-09-21,132.3000,131.2200,132.3000,130.2060,306375,130.2570,130.1490
2020-09-22,131.4100,132.2500,132.3000,131.1700,144613,130.4010,130.0960
2020-09-23,134.5200,133.2900,135.1600,133.1900,199182,130.5380,130.0490
2020-09-24,131.3800,131.8500,132.6900,130.9100,199501,130.6290,129.9980
2020-09-25,132.6000,132.9700,133.1200,132.0000,189278,130.7580,129.9570
2020-09-28,135.0400,136.0100,136.3100,135.0400,218988,130.9370,129.9290
2020-09-29,135.0700,134.2500,135.7500,134.1850,136496,131.0770,129.8920
2020-09-30,132.6500,132.4400,133.2600,132.1200,155905,131.2000,129.8440
2020-10-01,132.6300,132.4300,132.8300,132.0200,130814,131.3240,129.7940
2020-10-02,130.9800,131.7300,132.1300,130.8830,98754,131.4410,129.7380
2020-10-05,131.4800,132.1000,132.1800,131.2500,236447,131.5790,129.6870
2020-10-06,131.9250,131.2600,132.6300,131.1600,256714,131.6530,129.6300
2020-10-07,132.6800,132.4300,132.6800,132.0100,115869,131.7920,129.5820
2020-10-08,132.9300,132.9500,133.1400,132.4700,99276,131.9710,129.5370
2020-10-09,132.2200,132.0800,132.3600,131.9720,107849,132.1640,129.4900
2020-10-12,132.0000,131.8000,132.2200,131.6200,144452,132.4130,129.4420
2020-10-13,132.8400,132.6500,133.1300,132.4250,104604,132.6470,129.3990
2020-10-14,131.6400,131.5300,131.9700,131.3050,105058,132.8190,129.3530
2020-10-15,130.6400,131.1700,131.2200,130.3800,123028,132.9460,129.3060
2020-10-16,130.6500,130.6400,131.7050,130.5900,144439,132.9920,129.2480
2020-10-19,131.7900,130.8800,131.7900,130.6200,106869,133.0110,129.1990
2020-10-20,130.8800,131.3100,131.7800,130.6600,138266,133.0260,129.1520
2020-10-21,133.0000,133.1400,133.7880,132.8600,162863,133.0130,129.1100
2020-10-22,133.3900,133.4200,133.5600,132.6500,70808,132.9530,129.0710
2020-10-23,133.8200,133.2800,133.8200,132.8000,59911,132.9060,129.0350
2020-10-25,133.1200,132.8500,133.3600,132.3600,142299,132.8780,129.0010
2020-10-26,133.0400,132.4600,133.0400,132.2600,144837,132.8170,128.9600
2020-10-27,131.1300,130.0700,131.2120,129.2800,229491,132.6970,128.9090
2020-10-28,131.9300,131.3500,132.3500,130.4050,140625,132.6200,128.8690
2020-10-29,130.8800,131.2900,131.5230,130.5350,115974,132.5640,128.8250
2020-11-01,133.0600,133.2400,133.6540,132.6600,146214,132.5520,128.7910
2020-11-02,134.4600,135.8700,136.8200,134.4600,147552,132.5740,128.7580
2020-11-03,134.7300,134.1600,134.9100,134.0100,185148,132.5610,128.7210
2020-11-04,135.8600,137.0700,137.3950,135.5480,155919,132.6050,128.6910
2020-11-05,136.7000,137.2000,138.2000,136.1100,165218,132.6780,128.6630
2020-11-08,140.3000,139.6400,141.7100,139.6400,245575,132.7920,128.6560
2020-11-09,139.7000,139.9400,141.4800,139.6400,217794,132.9420,128.6430
2020-11-10,142.7100,142.4800,143.3200,142.1200,176024,133.1460,128.6480
2020-11-11,141.3300,139.6900,141.3300,139.6000,99476,133.2890,128.6410
2020-11-12,140.2900,141.6200,141.8500,140.1400,136181,133.5230,128.6550
2020-11-15,143.3900,144.1100,144.6500,143.3700,130410,133.7420,128.6810
2020-11-16,142.8200,142.7400,143.4800,142.0600,150337,133.9720,128.6890
2020-11-17,141.8500,141.8300,143.1600,141.2700,228727,134.1860,128.6900
2020-11-18,140.7000,140.9200,141.0800,140.1300,139991,134.4010,128.6750
2020-11-19,142.3000,142.1300,143.0400,142.0700,112969,134.6160,128.6740
2020-11-22,143.7500,143.2600,143.9600,143.2200,238025,134.8060,128.6840
2020-11-23,143.9000,143.8400,144.5300,143.1800,188319,135.0020,128.6930
2020-11-24,140.9700,141.3100,141.5400,140.0300,231393,135.1480,128.6870
2020-11-26,140.1000,140.1600,141.1550,140.0400,77346,135.2510,128.6830
2020-11-29,135.9200,134.4600,138.5000,134.4500,355258,135.2550,128.6540
2020-11-30,135.6000,136.1400,136.4600,135.1750,289175,135.3540,128.6380
2020-12-01,136.0500,136.3400,136.7100,135.7700,197914,135.4360,128.6300
2020-12-02,137.7700,136.8500,138.1600,136.7450,171662,135.5070,128.6190
2020-12-03,137.9000,138.2800,138.8500,137.7500,137849,135.6350,128.6150
2020-12-06,138.6000,138.1500,138.8200,137.7000,150083,135.7390,128.6340
2020-12-07,138.3200,138.7400,138.9800,138.0950,130683,135.7940,128.6570
2020-12-08,140.9400,140.8800,142.5000,139.6650,190398,135.9260,128.6860
2020-12-09,142.7600,143.0700,143.1900,141.9000,319854,136.1390,128.7440
2020-12-10,149.6200,151.0000,151.7400,149.0400,708768,136.5100,128.8460
2020-12-13,154.0000,153.5800,154.9000,153.4700,494677,136.9470,128.9500
2020-12-14,153.4700,152.8500,153.4700,151.9000,286082,137.3620,129.0590
2020-12-15,154.1600,155.0900,155.4800,153.0000,266126,137.8390,129.1760
2020-12-16,156.1200,154.6400,156.3000,154.5380,222093,138.2830,129.3030
