Date,Market Cap,% Change
2017-04-24,45414000000,0.79%
2017-04-21,45056400000,-1.13%
2017-04-20,45572900000,2.50%
2017-04-19,44460400000,0.45%
2017-04-18,44261800000,-1.24%
2017-04-17,44818000000,1.53%
2017-04-13,44142600000,-1.07%
2017-04-12,44619300000,-0.44%
2017-04-11,44818000000,0.27%
2017-04-10,44698800000,0.18%
2017-04-07,44619300000,-0.36%
2017-04-06,44778300000,0.09%
2017-04-05,44738500000,-0.97%
2017-04-04,45175600000,-0.61%
2017-04-03,45453700000,-1.72%
2017-03-31,46248400000,-0.34%
2017-03-30,46407300000,
2017-03-29,46407300000,0.26%
2017-03-28,46288100000,1.66%
2017-03-27,45533200000,-1.38%
2017-03-24,46168900000,-0.43%
2017-03-23,46367600000,-0.85%
2017-03-22,46764900000,0.43%
2017-03-21,46566200000,-4.56%
2017-03-20,48791200000,-1.60%
2017-03-17,49585900000,-1.73%
2017-03-16,50460000000,0.40%
2017-03-15,50261300000,0.80%
2017-03-14,49864000000,0.08%
2017-03-13,49824300000,0.08%
2017-03-10,49784500000,0.24%
2017-03-09,49665300000,-0.24%
2017-03-08,49784500000,0.56%
2017-03-07,49506400000,-0.48%
2017-03-06,49744800000,-1.03%
2017-03-03,50261300000,-0.08%
2017-03-02,50301100000,-0.24%
2017-03-01,50420300000,1.28%
2017-02-28,49784500000,-1.03%
2017-02-27,50301100000,1.52%
2017-02-24,49546100000,-0.72%
2017-02-23,49903700000,-0.87%
2017-02-22,50340800000,-0.16%
2017-02-21,50420300000,0.87%
2017-02-17,49983200000,0.32%
2017-02-16,49824300000,-0.71%
2017-02-15,50181900000,-0.16%
2017-02-14,50261300000,0.72%
2017-02-13,49903700000,0.40%
2017-02-10,49705100000,1.05%
2017-02-09,49188600000,-0.01%
2017-02-08,49194600000,0.32%
2017-02-07,49035600000,-1.44%
2017-02-06,49750900000,-0.32%
2017-02-03,49909900000,2.28%
2017-02-02,48797200000,-0.32%
2017-02-01,48956200000,-0.32%
2017-01-31,49115100000,-0.08%
2017-01-30,49154800000,-0.96%
2017-01-27,49631700000,0.97%
2017-01-26,49154800000,-3.28%
2017-01-25,50823800000,1.43%
2017-01-24,50108500000,2.44%
2017-01-23,48916400000,-0.40%
2017-01-20,49115100000,-0.56%
2017-01-19,49393300000,0.16%
2017-01-18,49313800000,-1.59%
2017-01-17,50108500000,-0.16%
2017-01-13,50188000000,0.32%
2017-01-12,50029100000,-0.63%
2017-01-11,50347000000,-1.40%
2017-01-10,51062200000,1.74%
2017-01-09,50188000000,-1.02%
2017-01-06,50704600000,-0.08%
2017-01-05,50744300000,-3.04%
2017-01-04,52333800000,4.61%
2017-01-03,50029100000,3.79%
2016-12-30,48201200000,-0.82%
2016-12-29,48598500000,-0.16%
2016-12-28,48678000000,-1.13%
2016-12-27,49234300000,-0.56%
2016-12-23,49512500000,0.48%
2016-12-22,49274100000,-1.90%
2016-12-21,50227800000,-1.10%
2016-12-20,50784100000,0.95%
2016-12-19,50307200000,0.24%
2016-12-16,50188000000,0.40%
2016-12-15,49989300000,0.40%
2016-12-14,49790600000,-1.88%
2016-12-13,50744300000,-0.39%
2016-12-12,50943000000,-2.66%
2016-12-09,52333800000,1.07%
2016-12-08,51777500000,-0.23%
2016-12-07,51896700000,3.98%
2016-12-06,49909900000,0.96%
2016-12-05,49433000000,1.63%
2016-12-02,48638300000,-1.53%
2016-12-01,49393300000,3.93%
2016-11-30,47525600000,0.34%
2016-11-29,47366700000,
2016-11-28,47366700000,-1.00%
2016-11-25,47843500000,1.18%
2016-11-23,47287200000,0.08%
2016-11-22,47247500000,0.85%
2016-11-21,46850100000,0.26%
2016-11-18,46730900000,-0.93%
2016-11-17,47168000000,-1.08%
2016-11-16,47684600000,-0.33%
2016-11-15,47843500000,-0.17%
2016-11-14,47923000000,-1.79%
2016-11-11,48797200000,2.85%
2016-11-10,47446200000,3.11%
2016-11-09,46015600000,0.87%
2016-11-08,45618200000,-0.86%
2016-11-07,46015600000,2.12%
2016-11-04,45061900000,-0.09%
2016-11-03,45101700000,-0.44%
2016-11-02,45300300000,-1.81%
2016-11-01,46134800000,-1.11%
2016-10-31,46651400000,0.17%
2016-10-28,46571900000,-0.17%
2016-10-27,46651400000,-1.17%
2016-10-26,47202100000,0.25%
2016-10-25,47082900000,-2.79%
2016-10-24,48433800000,1.41%
2016-10-21,47758400000,0.42%
2016-10-20,47559700000,-0.33%
2016-10-19,47718600000,1.01%
2016-10-18,47241800000,0.08%
2016-10-17,47202100000,-0.25%
2016-10-14,47321300000,
2016-10-13,47321300000,-0.42%
2016-10-12,47520000000,-0.25%
2016-10-11,47639200000,-1.07%
2016-10-10,48155700000,-1.38%
2016-10-07,48831100000,-0.81%
2016-10-06,49228500000,-0.72%
2016-10-05,49586000000,2.30%
2016-10-04,48473500000,0.83%
2016-10-03,48076200000,0.25%
2016-09-30,47957000000,0.84%
2016-09-29,47559700000,-0.99%
2016-09-28,48036500000,0.92%
2016-09-27,47599400000,-0.25%
2016-09-26,47718600000,-1.31%
2016-09-23,48354300000,-0.08%
2016-09-22,48394100000,0.74%
2016-09-21,48036500000,0.75%
2016-09-20,47678900000,-0.91%
2016-09-19,48115900000,
2016-09-16,48115900000,
2016-09-15,48115900000,-0.25%
2016-09-14,48235100000,-1.94%
2016-09-13,49188700000,-2.52%
2016-09-12,50460200000,2.58%
2016-09-09,49188700000,-2.75%
2016-09-08,50579400000,0.24%
2016-09-07,50460200000,0.24%
2016-09-06,50341000000,1.36%
2016-09-02,49665500000,0.48%
2016-09-01,49427100000,-1.27%
2016-08-31,50062800000,0.40%
2016-08-30,49864200000,0.64%
2016-08-29,49546300000,0.73%
2016-08-26,49188700000,-0.72%
2016-08-25,49546300000,1.38%
2016-08-24,48870900000,-0.97%
2016-08-23,49347700000,0.49%
2016-08-22,49109300000,-0.24%
2016-08-19,49228500000,0.49%
2016-08-18,48990100000,-0.48%
2016-08-17,49228500000,0.41%
2016-08-16,49029800000,-0.72%
2016-08-15,49387400000,0.81%
2016-08-12,48990100000,0.16%
2016-08-11,48910600000,0.49%
2016-08-10,48672200000,-0.49%
2016-08-09,48910600000,1.07%
2016-08-08,48394100000,-0.08%
2016-08-05,48433800000,0.91%
2016-08-04,47996700000,-0.41%
2016-08-03,48195400000,1.59%
2016-08-02,47440500000,-4.33%
2016-08-01,49586000000,-1.42%
2016-07-29,50301200000,-0.39%
2016-07-28,50499900000,-8.16%
2016-07-27,54984000000,-0.14%
2016-07-26,55063500000,0.22%
2016-07-25,54944300000,-0.07%
2016-07-22,54984000000,-0.57%
2016-07-21,55301900000,1.31%
2016-07-20,54586800000,0.66%
2016-07-19,54229200000,
2016-07-18,54229200000,0.59%
2016-07-15,53911400000,-0.15%
2016-07-14,53990800000,0.82%
2016-07-13,53553800000,0.22%
2016-07-12,53434600000,1.36%
2016-07-11,52719500000,1.38%
2016-07-08,52004400000,2.67%
2016-07-07,50653600000,1.43%
2016-07-06,49938500000,1.37%
2016-07-05,49263200000,-2.52%
2016-07-01,50534500000,1.19%
2016-06-30,49938500000,0.16%
2016-06-29,49859100000,1.29%
2016-06-28,49223400000,1.89%
2016-06-27,48309700000,-2.88%
2016-06-24,49739900000,-6.57%
2016-06-23,53236000000,1.67%
2016-06-22,52362000000,-0.30%
2016-06-21,52520900000,-1.49%
2016-06-20,53315400000,1.21%
2016-06-17,52679800000,1.07%
2016-06-16,52123600000,0.85%
2016-06-15,51686600000,1.32%
2016-06-14,51011200000,-1.08%
2016-06-13,51567400000,-0.92%
2016-06-10,52044100000,-1.21%
2016-06-09,52679800000,-0.75%
2016-06-08,53077100000,-0.15%
2016-06-07,53156500000,1.52%
2016-06-06,52362000000,1.07%
2016-06-03,51805800000,-1.29%
2016-06-02,52481200000,0.76%
2016-06-01,52083900000,-2.82%
2016-05-31,53593500000,0.30%
2016-05-27,53434600000,-0.07%
2016-05-26,53474400000,-0.44%
2016-05-25,53712700000,1.73%
2016-05-24,52799000000,1.22%
2016-05-23,52163300000,-0.45%
2016-05-20,52401700000,0.76%
2016-05-19,52004400000,-0.53%
2016-05-18,52282500000,0.15%
2016-05-17,52203100000,-1.35%
2016-05-16,52918200000,0.76%
2016-05-13,52520900000,-0.97%
2016-05-12,53037300000,0.23%
2016-05-11,52918200000,-1.26%
2016-05-10,53593500000,1.28%
2016-05-09,52918200000,-0.89%
2016-05-06,53394900000,0.90%
2016-05-05,52918200000,0.08%
2016-05-04,52878400000,-0.89%
2016-05-03,53355200000,-1.39%
2016-05-02,54110000000,0.44%
2016-04-29,53871600000,-3.76%
2016-04-28,55977200000,3.21%
2016-04-27,54233700000,-0.65%
2016-04-26,54591000000,1.25%
2016-04-25,53916100000,-0.22%
2016-04-22,54035200000,-0.29%
2016-04-21,54194000000,0.07%
2016-04-20,54154300000,1.49%
2016-04-19,53360200000,1.43%
2016-04-18,52605900000,2.40%
2016-04-15,51375100000,-1.15%
2016-04-14,51970600000,0.23%
2016-04-13,51851500000,1.95%
2016-04-12,50859000000,1.18%
2016-04-11,50263400000,0.88%
2016-04-08,49826700000,0.24%
2016-04-07,49707600000,-2.34%
2016-04-06,50898700000,0.39%
2016-04-05,50700200000,-0.23%
2016-04-04,50819300000,-2.29%
2016-04-01,52010300000,-2.96%
2016-03-31,53598500000,1.12%
2016-03-30,53002900000,1.14%
2016-03-29,52407400000,0.84%
2016-03-28,51970600000,0.23%
2016-03-24,51851500000,-1.51%
2016-03-23,52645600000,-2.43%
2016-03-22,53955800000,-0.51%
2016-03-21,54233700000,0.15%
2016-03-18,54154300000,1.26%
2016-03-17,53479300000,-0.22%
2016-03-16,53598500000,2.04%
2016-03-15,52526500000,-0.30%
2016-03-14,52685300000,-0.15%
2016-03-11,52764700000,1.06%
2016-03-10,52208900000,-0.30%
2016-03-09,52367700000,-0.30%
2016-03-08,52526500000,-2.86%
2016-03-07,54074900000,0.22%
2016-03-04,53955800000,0.37%
2016-03-03,53757300000,2.42%
2016-03-02,52486800000,0.99%
2016-03-01,51970600000,4.64%
2016-02-29,49667900000,0.32%
2016-02-26,49509100000,0.65%
2016-02-25,49191500000,2.57%
2016-02-24,47960700000,-2.74%
2016-02-23,49310600000,-1.11%
2016-02-22,49866400000,3.80%
2016-02-19,48040100000,-1.30%
2016-02-18,48675300000,-0.08%
2016-02-17,48715000000,3.37%
2016-02-16,47126900000,2.77%
2016-02-12,45856500000,3.40%
2016-02-11,44347800000,-1.46%
2016-02-10,45004300000,-0.09%
2016-02-09,45044000000,-2.07%
2016-02-08,45996400000,1.22%
2016-02-05,45440800000,-0.69%
2016-02-04,45758300000,0.61%
2016-02-03,45480500000,-0.43%
2016-02-02,45678900000,-4.64%
2016-02-01,47901400000,1.09%
2016-01-29,47385400000,1.96%
2016-01-28,46472700000,-1.18%
2016-01-27,47028300000,-3.34%
2016-01-26,48655400000,2.34%
2016-01-25,47544200000,-1.32%
2016-01-22,48179200000,1.08%
2016-01-21,47663200000,0.92%
2016-01-20,47226700000,-0.42%
2016-01-19,47425100000,-0.17%
2016-01-15,47504500000,-1.80%
2016-01-14,48377600000,-0.08%
2016-01-13,48417300000,-5.06%
2016-01-12,50996900000,0.63%
2016-01-11,50679400000,1.83%
2016-01-08,49766600000,-1.26%
2016-01-07,50401600000,-3.13%
2016-01-06,52028700000,-4.45%
2016-01-05,54449600000,-1.79%
2016-01-04,55441800000,-0.85%
2015-12-31,55918000000,-0.56%
2015-12-30,56235500000,-0.42%
2015-12-29,56473600000,0.35%
2015-12-28,56275200000,-0.91%
2015-12-24,56791100000,-0.35%
2015-12-23,56989500000,1.13%
2015-12-22,56354500000,3.42%
2015-12-21,54489300000,-0.51%
2015-12-18,54767100000,-1.29%
2015-12-17,55481400000,-2.65%
2015-12-16,56989500000,3.53%
2015-12-15,55044900000,1.84%
2015-12-14,54052700000,-0.15%
2015-12-11,54132100000,-2.29%
2015-12-10,55402100000,0.50%
2015-12-09,55124300000,-0.57%
2015-12-08,55441800000,-1.06%
2015-12-07,56037100000,-0.56%
2015-12-04,56354500000,1.57%
2015-12-03,55481400000,-1.96%
2015-12-02,56592700000,-2.06%
2015-12-01,57783300000,1.61%
2015-11-30,56870500000,-1.38%
2015-11-27,57664200000,-0.14%
2015-11-25,57743600000,
2015-11-24,57743600000,
2015-11-23,57743600000,-0.34%
2015-11-20,57942000000,0.21%
2015-11-19,57822900000,0.76%
2015-11-18,57386400000,2.19%
2015-11-17,56156100000,0.78%
2015-11-16,55719600000,0.86%
2015-11-13,55243300000,-0.85%
2015-11-12,55719600000,-1.89%
2015-11-11,56791100000,0.21%
2015-11-10,56672000000,-0.35%
2015-11-09,56870500000,-1.31%
2015-11-06,57624500000,-0.34%
2015-11-05,57822900000,-0.55%
2015-11-04,58140400000,-1.08%
2015-11-03,58775400000,0.41%
2015-11-02,58537300000,-0.41%
2015-10-30,58775400000,0.54%
2015-10-29,58457900000,-1.60%
2015-10-28,59410400000,0.54%
2015-10-27,59092900000,-5.02%
2015-10-26,62215700000,0.06%
2015-10-23,62176000000,0.58%
2015-10-22,61818900000,1.10%
2015-10-21,61144400000,0.20%
2015-10-20,61025300000,0.13%
2015-10-19,60946000000,0.52%
2015-10-16,60628600000,0.39%
2015-10-15,60390500000,1.40%
2015-10-14,59557200000,0.47%
2015-10-13,59279500000,-0.27%
2015-10-12,59438200000,0.07%
2015-10-09,59398500000,-0.13%
2015-10-08,59477900000,1.63%
2015-10-07,58525600000,3.07%
2015-10-06,56779800000,0.85%
2015-10-05,56303600000,1.43%
2015-10-02,55510100000,2.34%
2015-10-01,54240300000,0.74%
2015-09-30,53843600000,3.19%
2015-09-29,52177100000,0.23%
2015-09-28,52058000000,-3.03%
2015-09-25,53684800000,-0.88%
2015-09-24,54161000000,-0.22%
2015-09-23,54280000000,-1.72%
2015-09-22,55232300000,-2.79%
2015-09-21,56819400000,0.28%
2015-09-18,56660700000,-2.19%
2015-09-17,57930400000,-0.27%
2015-09-16,58089100000,2.31%
2015-09-15,56779800000,3.85%
2015-09-14,54676800000,0.51%
2015-09-11,54399100000,-0.15%
2015-09-10,54478400000,1.48%
2015-09-09,53684800000,-1.02%
2015-09-08,54240300000,0.81%
2015-09-04,53803900000,-2.02%
2015-09-03,54914900000,-0.22%
2015-09-02,55033900000,1.09%
2015-09-01,54438700000,-1.08%
2015-08-31,55033900000,0.95%
2015-08-28,54518100000,1.33%
2015-08-27,53803900000,2.65%
2015-08-26,52415100000,2.40%
2015-08-25,51185100000,-2.20%
2015-08-24,52335800000,-4.83%
2015-08-21,54994200000,-3.95%
2015-08-20,57255900000,-2.30%
2015-08-19,58605000000,-0.40%
2015-08-18,58843000000,1.02%
2015-08-17,58247900000,-0.68%
2015-08-14,58644600000,0.48%
2015-08-13,58366900000,0.20%
2015-08-12,58247900000,-0.14%
2015-08-11,58327200000,-1.93%
2015-08-10,59477900000,1.28%
2015-08-07,58724000000,-0.20%
2015-08-06,58843000000,0.20%
2015-08-05,58724000000,-0.74%
2015-08-04,59160500000,-0.20%
2015-08-03,59279500000,0.74%
2015-07-31,58843000000,-1.79%
2015-07-30,59914400000,-0.72%
2015-07-29,60350800000,2.56%
2015-07-28,58843000000,1.73%
2015-07-27,57841400000,1.11%
2015-07-24,57205400000,-1.51%
2015-07-23,58080000000,1.32%
2015-07-22,57324600000,-0.62%
2015-07-21,57682400000,-0.41%
2015-07-20,57920900000,-0.82%
2015-07-17,58398000000,0.82%
2015-07-16,57920900000,-1.22%
2015-07-15,58636500000,-0.41%
2015-07-14,58875000000,1.16%
2015-07-13,58199200000,1.10%
2015-07-10,57563200000,1.05%
2015-07-09,56966900000,-0.28%
2015-07-08,57125900000,-3.23%
2015-07-07,59034000000,0.41%
2015-07-06,58795500000,-0.54%
2015-07-02,59113500000,-0.80%
2015-07-01,59590600000,-0.13%
2015-06-30,59670100000,-0.07%
2015-06-29,59709900000,-2.47%
2015-06-26,61220500000,-0.26%
2015-06-25,61379500000,-0.39%
2015-06-24,61618000000,1.37%
2015-06-23,60783200000,1.06%
2015-06-22,60147100000,0.13%
2015-06-19,60067600000,-0.20%
2015-06-18,60186900000,0.80%
2015-06-17,59709900000,0.13%
2015-06-16,59630300000,-0.33%
2015-06-15,59829100000,-1.18%
2015-06-12,60544700000,-0.33%
2015-06-11,60743400000,1.66%
2015-06-10,59749600000,1.01%
2015-06-09,59153300000,-0.13%
2015-06-08,59232800000,0.81%
2015-06-05,58755800000,-1.79%
2015-06-04,59829100000,-0.99%
2015-06-03,60425400000,-0.39%
2015-06-02,60663900000,-0.65%
2015-06-01,61061500000,1.25%
2015-05-29,60306200000,-0.78%
2015-05-28,60783200000,-0.20%
2015-05-27,60902500000,0.86%
2015-05-26,60385700000,-0.52%
2015-05-22,60703700000,-1.55%
2015-05-21,61657800000,1.37%
2015-05-20,60823000000,-1.29%
2015-05-19,61618000000,-0.51%
2015-05-18,61936100000,0.65%
2015-05-15,61538500000,1.38%
2015-05-14,60703700000,-0.91%
2015-05-13,61260200000,-0.96%
2015-05-12,61856500000,-0.58%
2015-05-11,62214300000,-0.13%
2015-05-08,62293800000,1.03%
2015-05-07,61657800000,0.19%
2015-05-06,61538500000,-0.32%
2015-05-05,61737300000,-1.58%
2015-05-04,62731100000,-0.19%
2015-05-01,62850400000,0.06%
2015-04-30,62810600000,-1.37%
2015-04-29,63685200000,-0.25%
2015-04-28,63844200000,2.73%
2015-04-27,62145000000,0.82%
2015-04-24,61636900000,0.06%
2015-04-23,61597800000,-0.94%
2015-04-22,62184100000,0.57%
2015-04-21,61832300000,-0.57%
2015-04-20,62184100000,0.95%
2015-04-17,61597800000,-1.13%
2015-04-16,62301300000,-0.81%
2015-04-15,62809400000,0.63%
2015-04-14,62418600000,0.63%
2015-04-13,62027700000,-1.00%
2015-04-10,62653100000,0.50%
2015-04-09,62340400000,-0.19%
2015-04-08,62457700000,0.50%
2015-04-07,62145000000,-0.62%
2015-04-06,62535800000,-0.19%
2015-04-02,62653100000,0.75%
2015-04-01,62184100000,-1.42%
2015-03-31,63083000000,-0.12%
2015-03-30,63161200000,1.13%
2015-03-27,62457700000,-0.19%
2015-03-26,62574900000,-1.05%
2015-03-25,63239400000,-2.29%
2015-03-24,64724600000,-0.06%
2015-03-23,64763700000,0.55%
2015-03-20,64411900000,0.86%
2015-03-19,63864700000,-0.73%
2015-03-18,64333700000,0.43%
2015-03-17,64060200000,-0.61%
2015-03-16,64451000000,1.79%
2015-03-13,63317500000,0.19%
2015-03-12,63200300000,2.67%
2015-03-11,61558700000,0.19%
2015-03-10,61441500000,-1.93%
2015-03-09,62653100000,0.63%
2015-03-06,62262200000,-1.12%
2015-03-05,62965800000,0.50%
2015-03-04,62653100000,-0.87%
2015-03-03,63200300000,-2.41%
2015-03-02,64763700000,1.41%
2015-02-27,63864700000,-0.24%
2015-02-26,64021100000,-0.79%
2015-02-25,64529200000,0.92%
2015-02-24,63942900000,-0.12%
2015-02-23,64021100000,-0.12%
2015-02-20,64099200000,-0.18%
2015-02-19,64216500000,1.36%
2015-02-18,63356600000,0.62%
2015-02-17,62965800000,-1.17%
2015-02-13,63708400000,1.18%
2015-02-12,62964500000,0.68%
2015-02-11,62541200000,0.99%
2015-02-10,61925400000,1.07%
2015-02-09,61271100000,0.38%
2015-02-06,61040200000,0.06%
2015-02-05,61001700000,-0.13%
2015-02-04,61078700000,1.41%
2015-02-03,60232000000,2.49%
2015-02-02,58769500000,3.81%
2015-01-30,56614200000,-0.94%
2015-01-29,57153000000,2.70%
2015-01-28,55652000000,-2.63%
2015-01-27,57153000000,-1.53%
2015-01-26,58038200000,1.14%
2015-01-23,57383900000,-0.80%
2015-01-22,57845800000,0.40%
2015-01-21,57614900000,-0.27%
2015-01-20,57768800000,-0.07%
2015-01-16,57807300000,1.08%
2015-01-15,57191500000,-1.65%
2015-01-14,58153700000,-0.66%
2015-01-13,58538500000,-0.07%
2015-01-12,58577000000,0.07%
2015-01-09,58538500000,-1.36%
2015-01-08,59346800000,2.53%
2015-01-07,57884300000,2.87%
2015-01-06,56267800000,-0.95%
2015-01-05,56806600000,-3.91%
2015-01-02,59115800000,-0.90%
2014-12-31,59654700000,
2014-12-30,59654700000,-0.13%
2014-12-29,59731600000,0.45%
2014-12-26,59462200000,0.98%
2014-12-24,58884900000,-0.20%
2014-12-23,59000400000,0.72%
2014-12-22,58577000000,1.26%
2014-12-19,57845800000,1.49%
2014-12-18,56999100000,2.49%
2014-12-17,55613500000,2.55%
2014-12-16,54228000000,-1.33%
2014-12-15,54959300000,-4.74%
2014-12-12,57691800000,-1.90%
2014-12-11,58807900000,0.79%
2014-12-10,58346100000,-1.75%
2014-12-09,59385200000,
2014-12-08,59385200000,-1.72%
2014-12-05,60424400000,-0.70%
2014-12-04,60847700000,-1.25%
2014-12-03,61617500000,0.69%
2014-12-02,61194100000,0.82%
2014-12-01,60693800000,0.25%
2014-11-28,60539900000,0.77%
2014-11-26,60078000000,-0.45%
2014-11-25,60347400000,0.06%
2014-11-24,60308900000,1.56%
2014-11-21,59385200000,-0.19%
2014-11-20,59500700000,0.13%
2014-11-19,59423700000,-0.39%
2014-11-18,59654700000,-0.26%
2014-11-17,59808600000,2.64%
2014-11-14,58269100000,1.41%
2014-11-13,57460900000,2.40%
2014-11-12,56113900000,1.46%
2014-11-11,55305600000,2.64%
2014-11-10,53881600000,-1.20%
2014-11-07,54535900000,-0.14%
2014-11-06,54612900000,1.79%
2014-11-05,53650700000,-0.07%
2014-11-04,53689200000,-0.29%
2014-11-03,53843100000,-0.71%
2014-10-31,54228000000,0.23%
2014-10-30,54104500000,0.29%
2014-10-29,53949400000,-1.77%
2014-10-28,54919000000,2.46%
2014-10-27,53600300000,0.29%
2014-10-24,53445200000,-4.31%
2014-10-23,55849800000,1.91%
2014-10-22,54802600000,-0.91%
2014-10-21,55306800000,0.64%
2014-10-20,54957800000,1.07%
2014-10-17,54376000000,0.29%
2014-10-16,54220800000,2.64%
2014-10-15,52824600000,-1.16%
2014-10-14,53445200000,1.77%
2014-10-13,52514300000,-1.81%
2014-10-10,53483900000,-0.36%
2014-10-09,53677900000,-2.60%
2014-10-08,55112900000,0.78%
2014-10-07,54686300000,-2.89%
2014-10-06,56315200000,-0.48%
2014-10-03,56586700000,0.21%
2014-10-02,56470400000,-0.21%
2014-10-01,56586700000,-1.35%
2014-09-30,57362400000,-2.12%
2014-09-29,58603500000,-7.47%
2014-09-26,63335200000,0.80%
2014-09-25,62831000000,-1.28%
2014-09-24,63645500000,1.48%
2014-09-23,62714700000,-1.16%
2014-09-22,63451600000,-1.74%
2014-09-19,64576300000,0.42%
2014-09-18,64304800000,0.30%
2014-09-17,64110900000,0.06%
2014-09-16,64072100000,0.30%
2014-09-15,63878200000,-0.72%
2014-09-12,64343600000,-0.42%
2014-09-11,64615100000,0.18%
2014-09-10,64498800000,
2014-09-09,64498800000,-1.01%
2014-09-08,65158100000,-1.98%
2014-09-05,66476800000,-0.75%
2014-09-04,66981000000,-1.14%
2014-09-03,67756700000,-0.74%
2014-09-02,68260900000,1.09%
2014-08-29,67524000000,-0.06%
2014-08-28,67562700000,0.35%
2014-08-27,67330000000,0.99%
2014-08-26,66670700000,-0.23%
2014-08-25,66825800000,0.35%
2014-08-22,66593100000,-1.32%
2014-08-21,67485200000,-0.06%
2014-08-20,67524000000,0.29%
2014-08-19,67330000000,-0.40%
2014-08-18,67601500000,0.69%
2014-08-15,67136100000,-0.69%
2014-08-14,67601500000,0.06%
2014-08-13,67562700000,1.22%
2014-08-12,66748300000,0.23%
2014-08-11,66593100000,0.47%
2014-08-08,66282900000,1.61%
2014-08-07,65235700000,-0.94%
2014-08-06,65856200000,0.65%
2014-08-05,65429600000,-0.88%
2014-08-04,66011400000,1.25%
2014-08-01,65196900000,-1.23%
2014-07-31,66011400000,-4.39%
2014-07-30,69041400000,-0.63%
2014-07-29,69476300000,-0.40%
2014-07-28,69753100000,0.11%
2014-07-25,69674000000,-1.23%
2014-07-24,70544000000,0.34%
2014-07-23,70306700000,-0.22%
2014-07-22,70464900000,0.68%
2014-07-21,69990400000,-0.11%
2014-07-18,70069500000,-0.11%
2014-07-17,70148500000,-0.34%
2014-07-16,70385800000,1.48%
2014-07-15,69357700000,-0.06%
2014-07-14,69397200000,0.46%
2014-07-11,69080900000,0.98%
2014-07-10,68408700000,-0.75%
2014-07-09,68922700000,1.87%
2014-07-08,67657400000,-1.21%
2014-07-07,68487800000,
2014-07-03,68487800000,0.58%
2014-07-02,68092300000,0.06%
2014-07-01,68052800000,-0.17%
2014-06-30,68171400000,-0.23%
2014-06-27,68329600000,0.47%
2014-06-26,68013200000,
2014-06-25,68013200000,1.36%
2014-06-24,67103800000,0.53%
2014-06-23,66747900000,1.26%
2014-06-20,65917500000,-0.66%
2014-06-19,66352500000,-0.30%
2014-06-18,66550200000,0.24%
2014-06-17,66392000000,0.96%
2014-06-16,65759300000,0.42%
2014-06-13,65482500000,0.24%
2014-06-12,65324300000,-2.25%
2014-06-11,66827000000,-0.65%
2014-06-10,67261900000,0.06%
2014-06-09,67222400000,-0.47%
2014-06-06,67538700000,2.40%
2014-06-05,65957000000,-0.66%
2014-06-04,66392000000,1.45%
2014-06-03,65443000000,0.67%
2014-06-02,65008000000,
2014-05-30,65008000000,-0.60%
2014-05-29,65403400000,1.41%
2014-05-28,64494000000,0.93%
2014-05-27,63900800000,0.87%
2014-05-23,63347200000,0.69%
2014-05-22,62912300000,
2014-05-21,62912300000,0.89%
2014-05-20,62358700000,-0.94%
2014-05-19,62951800000,1.02%
2014-05-16,62319100000,0.45%
2014-05-15,62042300000,-0.38%
2014-05-14,62279600000,-0.69%
2014-05-13,62714500000,0.13%
2014-05-12,62635500000,0.44%
2014-05-09,62358700000,-0.25%
2014-05-08,62516800000,2.26%
2014-05-07,61132800000,-0.64%
2014-05-06,61528300000,-1.14%
2014-05-05,62240000000,-1.01%
2014-05-02,62872700000,-0.06%
2014-05-01,62912300000,-1.03%
2014-04-30,63567000000,0.19%
2014-04-29,63448900000,0.94%
2014-04-28,62858500000,1.20%
2014-04-25,62110700000,-3.31%
2014-04-24,64236100000,0.55%
2014-04-23,63881900000,0.81%
2014-04-22,63370200000,0.75%
2014-04-21,62897900000,-0.12%
2014-04-17,62976600000,-0.44%
2014-04-16,63252100000,1.45%
2014-04-15,62346900000,0.89%
2014-04-14,61795800000,0.45%
2014-04-11,61520300000,
2014-04-10,61520300000,-1.33%
2014-04-09,62346900000,-1.61%
2014-04-08,63370200000,1.00%
2014-04-07,62740500000,-1.18%
2014-04-04,63488300000,-1.59%
2014-04-03,64511700000,-0.43%
2014-04-02,64787200000,0.86%
2014-04-01,64236100000,4.62%
2014-03-31,61402200000,0.97%
2014-03-28,60811800000,1.31%
2014-03-27,60024600000,
2014-03-26,60024600000,-0.52%
2014-03-25,60339500000,-0.39%
2014-03-24,60575600000,-0.52%
2014-03-21,60890500000,-0.51%
2014-03-20,61205400000,0.45%
2014-03-19,60929900000,-0.06%
2014-03-18,60969200000,1.37%
2014-03-17,60142700000,1.33%
2014-03-14,59355500000,-0.66%
2014-03-13,59749100000,-1.43%
2014-03-12,60615000000,0.65%
2014-03-11,60221400000,-1.35%
2014-03-10,61048000000,-0.70%
2014-03-07,61480900000,-0.32%
2014-03-06,61677700000,0.26%
2014-03-05,61520300000,1.69%
2014-03-04,60496900000,1.12%
2014-03-03,59827800000,-1.23%
2014-02-28,60575600000,
2014-02-27,60575600000,0.85%
2014-02-26,60063900000,0.73%
2014-02-25,59631000000,-0.20%
2014-02-24,59749100000,0.13%
2014-02-21,59670300000,-0.72%
2014-02-20,60103300000,0.13%
2014-02-19,60024600000,-0.91%
2014-02-18,60575600000,0.77%
2014-02-14,60113200000,1.06%
