Date,Market Cap,% Change
2011-01-31,79007800000,3.10%
2011-01-28,76630700000,-2.52%
2011-01-27,78608600000,2.31%
2011-01-26,76830300000,1.05%
2011-01-25,76031900000,1.45%
2011-01-24,74943100000,2.63%
2011-01-21,73019600000,-0.27%
2011-01-20,73219200000,0.62%
2011-01-19,72765600000,-0.40%
2011-01-18,73055900000,-1.18%
2011-01-14,73926900000,0.79%
2011-01-13,73346200000,0.77%
2011-01-12,72783700000,1.88%
2011-01-11,71440900000,0.66%
2011-01-10,70969100000,
2011-01-07,70969100000,0.39%
2011-01-06,70696900000,-0.59%
2011-01-05,71114300000,-1.04%
2011-01-04,71858300000,-1.05%
2011-01-03,72620400000,1.32%
2010-12-31,71676800000,1.05%
2010-12-30,70932800000,-1.24%
2010-12-29,71822000000,0.10%
2010-12-28,71749400000,
2010-12-27,71749400000,0.51%
2010-12-23,71386500000,-0.20%
2010-12-22,71531600000,-0.08%
2010-12-21,71586100000,0.69%
2010-12-20,71096100000,1.82%
2010-12-17,69825900000,0.23%
2010-12-16,69662600000,1.61%
2010-12-15,68555700000,-0.45%
2010-12-14,68864200000,0.18%
2010-12-13,68737200000,0.91%
2010-12-10,68120200000,-0.61%
2010-12-09,68537500000,1.37%
2010-12-08,67612100000,0.24%
2010-12-07,67448800000,-2.06%
2010-12-06,68864200000,-0.65%
2010-12-03,69317800000,1.41%
2010-12-02,68356100000,1.07%
2010-12-01,67630200000,2.87%
2010-11-30,65743100000,-1.39%
2010-11-29,66668500000,-0.27%
2010-11-26,66850000000,-1.13%
2010-11-24,67612100000,1.72%
2010-11-23,66468900000,-1.95%
2010-11-22,67793600000,-1.37%
2010-11-19,68737200000,-0.29%
2010-11-18,68936800000,2.81%
2010-11-17,67049600000,2.92%
2010-11-16,65144200000,-1.78%
2010-11-15,66323700000,0.66%
2010-11-12,65888200000,-1.22%
2010-11-11,66704800000,-0.38%
2010-11-10,66958800000,1.35%
2010-11-09,66069700000,0.14%
2010-11-08,65979000000,1.71%
2010-11-05,64872000000,2.85%
2010-11-04,63075600000,1.05%
2010-11-03,62422300000,0.44%
2010-11-02,62150100000,-0.23%
2010-11-01,62295300000,-4.72%
2010-10-29,65380100000,-1.07%
2010-10-28,66087800000,0.66%
2010-10-27,65652300000,0.53%
2010-10-26,65307600000,-0.39%
2010-10-25,65561600000,-0.22%
2010-10-22,65706800000,-0.25%
2010-10-21,65870100000,-0.95%
2010-10-20,66505200000,0.47%
2010-10-19,66196700000,-1.38%
2010-10-18,67122200000,1.04%
2010-10-15,66432600000,-0.54%
2010-10-14,66795500000,1.27%
2010-10-13,65960800000,0.58%
2010-10-12,65579700000,-0.99%
2010-10-11,66233000000,-0.79%
2010-10-08,66759200000,1.27%
2010-10-07,65924500000,0.22%
2010-10-06,65779300000,-0.74%
2010-10-05,66269300000,2.13%
2010-10-04,64890200000,-0.64%
2010-10-01,65307600000,1.12%
2010-09-30,64581700000,0.03%
2010-09-29,64563600000,0.03%
2010-09-28,64545400000,0.74%
2010-09-27,64073600000,0.46%
2010-09-24,63783300000,2.30%
2010-09-23,62349800000,-0.61%
2010-09-22,62730800000,-1.79%
2010-09-21,63874000000,-0.59%
2010-09-20,64255100000,1.35%
2010-09-17,63402200000,0.32%
2010-09-16,63202600000,0.09%
2010-09-15,63148200000,2.47%
2010-09-14,61623900000,0.30%
2010-09-13,61442400000,1.59%
2010-09-10,60480700000,-0.30%
2010-09-09,60662200000,1.24%
2010-09-08,59918200000,-0.48%
2010-09-07,60208500000,-2.10%
2010-09-03,61496900000,-0.32%
2010-09-02,61696500000,0.59%
2010-09-01,61333600000,2.64%
2010-08-31,59754900000,-0.54%
2010-08-30,60081500000,-0.42%
2010-08-27,60335500000,2.53%
2010-08-26,58847600000,0.62%
2010-08-25,58484600000,-0.95%
2010-08-24,59047200000,0.15%
2010-08-23,58956400000,-0.85%
2010-08-20,59464500000,-0.64%
2010-08-19,59845600000,0.49%
2010-08-18,59555300000,0.92%
2010-08-17,59010900000,1.09%
2010-08-16,58375800000,0.34%
2010-08-13,58176200000,-0.90%
2010-08-12,58702400000,1.22%
2010-08-11,57994700000,-3.88%
2010-08-10,60335500000,-0.72%
2010-08-09,60771000000,-0.74%
2010-08-06,61224700000,1.90%
2010-08-05,60081500000,0.70%
2010-08-04,59664100000,0.46%
2010-08-03,59391900000,-0.61%
2010-08-02,59754900000,3.65%
2010-07-30,57649900000,2.48%
2010-07-29,56252700000,1.47%
2010-07-28,55436100000,0.10%
2010-07-27,55381700000,-0.36%
2010-07-26,55581300000,-0.23%
2010-07-23,55708300000,1.76%
2010-07-22,54746600000,2.31%
2010-07-21,53512600000,-2.12%
2010-07-20,54674000000,0.33%
2010-07-19,54492500000,1.32%
2010-07-16,53784800000,-2.76%
2010-07-15,55309100000,-1.14%
2010-07-14,55944200000,1.55%
2010-07-13,55091300000,0.16%
2010-07-12,55000600000,1.64%
2010-07-09,54111500000,0.10%
2010-07-08,54057000000,1.12%
2010-07-07,53458200000,0.92%
2010-07-06,52968300000,2.10%
2010-07-02,51879500000,-0.73%
2010-07-01,52260600000,0.17%
2010-06-30,52169800000,-1.34%
2010-06-29,52877500000,-2.21%
2010-06-28,54075200000,-0.17%
2010-06-25,54165900000,0.91%
2010-06-24,53675900000,-1.07%
2010-06-23,54256800000,-0.30%
2010-06-22,54420100000,-1.28%
2010-06-21,55127800000,2.12%
2010-06-18,53984600000,-1.10%
2010-06-17,54583400000,-0.17%
2010-06-16,54674200000,-0.95%
2010-06-15,55200400000,2.60%
2010-06-14,53803200000,3.27%
2010-06-11,52097400000,-2.15%
2010-06-10,53240600000,1.49%
2010-06-09,52460300000,-2.59%
2010-06-08,53857600000,1.82%
2010-06-07,52895900000,-2.38%
2010-06-04,54184200000,-2.99%
2010-06-03,55853700000,1.92%
2010-06-02,54801200000,0.53%
2010-06-01,54510900000,-1.15%
2010-05-28,55146000000,-3.00%
2010-05-27,56851700000,3.06%
2010-05-26,55164100000,-1.94%
2010-05-25,56252900000,0.10%
2010-05-24,56198400000,-2.09%
2010-05-21,57396100000,2.73%
2010-05-20,55871800000,-4.23%
2010-05-19,58339700000,-0.09%
2010-05-18,58394100000,-0.95%
2010-05-17,58956600000,1.12%
2010-05-14,58303400000,-1.32%
2010-05-13,59083700000,-1.42%
2010-05-12,59936500000,1.13%
2010-05-11,59265100000,-1.42%
2010-05-10,60118000000,2.10%
2010-05-07,58884100000,-0.95%
2010-05-06,59446600000,0.49%
2010-05-05,59156300000,-0.46%
2010-05-04,59428400000,-2.76%
2010-05-03,61116000000,-0.33%
2010-04-30,61315600000,-2.68%
2010-04-29,63003200000,1.97%
2010-04-28,61787400000,-1.53%
2010-04-27,62749200000,-1.62%
2010-04-26,63783500000,1.56%
2010-04-23,62803600000,0.29%
2010-04-22,62622200000,-0.75%
2010-04-21,63094000000,0.49%
2010-04-20,62785500000,-0.29%
2010-04-19,62966900000,0.61%
2010-04-16,62585900000,-2.02%
2010-04-15,63874200000,-0.06%
2010-04-14,63910500000,0.43%
2010-04-13,63638300000,-0.85%
2010-04-12,64182700000,0.20%
2010-04-09,64055700000,0.46%
2010-04-08,63765400000,-0.14%
2010-04-07,63856100000,-0.87%
2010-04-06,64418600000,-1.47%
2010-04-05,65380400000,1.38%
2010-04-01,64491200000,0.71%
2010-03-31,64037600000,-0.51%
2010-03-30,64364200000,0.23%
2010-03-29,64219000000,0.43%
2010-03-26,63946800000,-0.68%
2010-03-25,64382300000,-0.14%
2010-03-24,64473100000,-2.01%
2010-03-23,65797700000,0.55%
2010-03-22,65434800000,0.28%
2010-03-19,65253300000,0.76%
2010-03-18,64763400000,-0.28%
2010-03-17,64944900000,-0.58%
2010-03-16,65325900000,-1.10%
2010-03-15,66051800000,-0.55%
2010-03-12,66414700000,0.77%
2010-03-11,65906600000,0.47%
2010-03-10,65598100000,0.39%
2010-03-09,65344100000,0.11%
2010-03-08,65271500000,2.33%
2010-03-05,63783500000,0.95%
2010-03-04,63184700000,-0.31%
2010-03-03,63384300000,0.17%
2010-03-02,63275400000,-0.29%
2010-03-01,63456900000,1.04%
2010-02-26,62803600000,1.08%
2010-02-25,62132200000,-0.64%
2010-02-24,62531400000,1.65%
2010-02-23,61515200000,-2.11%
2010-02-22,62839900000,0.82%
2010-02-19,62331800000,-0.78%
2010-02-18,62821800000,-0.14%
2010-02-17,62912500000,1.17%
2010-02-16,62186700000,1.90%
2010-02-12,61025300000,-0.62%
2010-02-11,61406400000,0.24%
2010-02-10,61261200000,-2.20%
2010-02-09,62640300000,2.10%
2010-02-08,61351900000,-1.97%
2010-02-05,62585900000,-1.54%
2010-02-04,63565800000,-3.76%
2010-02-03,66051800000,6.25%
2010-02-02,62168500000,1.42%
2010-02-01,61297500000,-0.38%
2010-01-29,61533400000,-1.62%
2010-01-28,62549600000,0.29%
2010-01-27,62368100000,-0.41%
2010-01-26,62622200000,-1.57%
2010-01-25,63620200000,-0.14%
2010-01-22,63710900000,-1.63%
2010-01-21,64763400000,0.88%
2010-01-20,64200900000,-3.28%
2010-01-19,66378400000,-0.87%
2010-01-15,66959100000,0.71%
2010-01-14,66487300000,0.58%
2010-01-13,66106200000,1.56%
2010-01-12,65090000000,3.91%
2010-01-11,62640300000,0.52%
2010-01-08,62313700000,2.29%
2010-01-07,60916400000,-1.70%
2010-01-06,61968900000,-0.87%
2010-01-05,62513300000,-0.69%
2010-01-04,62948800000,2.33%
2009-12-31,61515200000,-0.15%
2009-12-30,61606000000,-1.16%
2009-12-29,62331800000,0.23%
2009-12-28,62186700000,0.79%
2009-12-24,61696700000,0.21%
2009-12-23,61569700000,0.56%
2009-12-22,61224900000,0.87%
2009-12-21,60698700000,-1.39%
2009-12-18,61551500000,0.71%
2009-12-17,61116000000,-1.38%
2009-12-16,61968900000,0.18%
2009-12-15,61860000000,0.24%
2009-12-14,61714900000,0.47%
2009-12-11,61424500000,1.35%
2009-12-10,60607900000,-0.83%
2009-12-09,61116000000,-0.30%
2009-12-08,61297500000,0.03%
2009-12-07,61279300000,-1.52%
2009-12-04,62222900000,2.02%
2009-12-03,60989000000,1.66%
2009-12-02,59991000000,2.16%
2009-12-01,58720700000,4.42%
2009-11-30,56234700000,-0.16%
2009-11-27,56325500000,-2.24%
2009-11-25,57613800000,4.61%
2009-11-24,55073400000,-1.20%
2009-11-23,55744800000,0.49%
2009-11-20,55472600000,0.36%
2009-11-19,55273000000,-4.12%
2009-11-18,57650100000,-1.52%
2009-11-17,58539300000,-0.80%
2009-11-16,59011100000,1.06%
2009-11-13,58394100000,0.63%
2009-11-12,58031200000,-0.78%
2009-11-11,58484800000,1.32%
2009-11-10,57722700000,-0.59%
2009-11-09,58067500000,2.70%
2009-11-06,56543200000,-0.51%
2009-11-05,56833600000,-0.48%
2009-11-04,57105700000,1.06%
2009-11-03,56506900000,-0.06%
2009-11-02,56543200000,0.61%
2009-10-30,56198400000,-4.30%
2009-10-29,58720700000,1.76%
2009-10-28,57704600000,-2.24%
2009-10-27,59029200000,4.83%
2009-10-26,56307300000,1.80%
2009-10-23,55309300000,-1.71%
2009-10-22,56271000000,2.65%
2009-10-21,54819300000,-0.98%
2009-10-20,55363700000,-0.91%
2009-10-19,55871800000,1.42%
2009-10-16,55091500000,-2.94%
2009-10-15,56761000000,0.55%
2009-10-14,56452500000,-0.38%
2009-10-13,56670200000,0.84%
2009-10-12,56198400000,0.72%
2009-10-09,55799200000,1.69%
2009-10-08,54873800000,2.09%
2009-10-07,53748700000,-0.17%
2009-10-06,53839400000,1.92%
2009-10-05,52823300000,-1.09%
2009-10-02,53403900000,-2.42%
2009-10-01,54728600000,-0.49%
2009-09-30,55000800000,0.93%
2009-09-29,54492700000,-1.28%
2009-09-28,55200400000,-0.75%
2009-09-25,55617800000,-1.13%
2009-09-24,56252900000,1.37%
2009-09-23,55490700000,-0.97%
2009-09-22,56035100000,0.32%
2009-09-21,55853700000,-0.93%
2009-09-18,56379900000,1.54%
2009-09-17,55527000000,-1.92%
2009-09-16,56615800000,1.04%
2009-09-15,56035100000,-0.48%
2009-09-14,56307300000,-1.37%
2009-09-11,57087600000,-2.12%
2009-09-10,58321500000,2.36%
2009-09-09,56978700000,-1.26%
2009-09-08,57704600000,1.21%
2009-09-04,57015000000,2.08%
2009-09-03,55853700000,-1.00%
2009-09-02,56416200000,-0.35%
2009-09-01,56615800000,-0.41%
2009-08-31,56851700000,-2.12%
2009-08-28,58085600000,-0.22%
2009-08-27,58212700000,0.88%
2009-08-26,57704600000,-0.62%
2009-08-25,58067500000,-0.09%
2009-08-24,58121900000,-0.12%
2009-08-21,58194500000,-2.23%
2009-08-20,59519200000,0.06%
2009-08-19,59482900000,2.73%
2009-08-18,57904200000,2.05%
2009-08-17,56742800000,-3.49%
2009-08-14,58793300000,0.75%
2009-08-13,58357800000,0.72%
2009-08-12,57940500000,-0.09%
2009-08-11,57994900000,-2.50%
2009-08-10,59482900000,0.80%
2009-08-07,59011100000,-0.31%
2009-08-06,59192500000,2.19%
2009-08-05,57922300000,-0.87%
2009-08-04,58430400000,-1.59%
2009-08-03,59374000000,1.84%
2009-07-31,58303400000,-0.46%
2009-07-30,58575600000,5.15%
2009-07-29,55708500000,6.93%
2009-07-28,52097400000,-0.76%
2009-07-27,52496600000,2.05%
2009-07-24,51444200000,0.14%
2009-07-23,51371600000,2.20%
2009-07-22,50264700000,1.47%
2009-07-21,49538800000,1.11%
2009-07-20,48994400000,1.35%
2009-07-17,48341200000,-0.37%
2009-07-16,48522600000,0.19%
2009-07-15,48431900000,1.52%
2009-07-14,47706100000,0.46%
2009-07-13,47488300000,3.52%
2009-07-10,45873300000,0.24%
2009-07-09,45764400000,-0.47%
2009-07-08,45982200000,-3.21%
2009-07-07,47506500000,-2.71%
2009-07-06,48831100000,2.32%
2009-07-02,47724200000,-4.40%
2009-07-01,49919900000,0.51%
2009-06-30,49665800000,-0.76%
2009-06-29,50045000000,0.25%
2009-06-26,49917900000,-0.72%
2009-06-25,50280800000,3.01%
2009-06-24,48811100000,0.49%
2009-06-23,48575200000,1.83%
2009-06-22,47704200000,-3.56%
2009-06-19,49464300000,0.11%
2009-06-18,49409900000,-1.30%
2009-06-17,50063100000,0.80%
2009-06-16,49663900000,-2.25%
2009-06-15,50807100000,-2.98%
2009-06-12,52367600000,-1.57%
2009-06-11,53202300000,-0.54%
2009-06-10,53492600000,-0.27%
2009-06-09,53637700000,-0.40%
2009-06-08,53855500000,0.27%
2009-06-05,53710300000,-0.24%
2009-06-04,53837300000,0.64%
2009-06-03,53492600000,-0.61%
2009-06-02,53819200000,-0.37%
2009-06-01,54018800000,2.55%
2009-05-29,52676000000,0.35%
2009-05-28,52494600000,2.81%
2009-05-27,51061100000,-2.70%
2009-05-26,52476400000,1.54%
2009-05-22,51678000000,2.93%
2009-05-21,50208300000,-1.18%
2009-05-20,50807100000,-0.99%
2009-05-19,51315100000,-2.18%
2009-05-18,52458300000,1.33%
2009-05-15,51768800000,-0.10%
2009-05-14,51823200000,0.39%
2009-05-13,51623600000,-3.69%
2009-05-12,53601400000,0.82%
2009-05-11,53166000000,-1.97%
2009-05-08,54236500000,-0.53%
2009-05-07,54526900000,-2.69%
2009-05-06,56032900000,1.88%
2009-05-05,54998600000,0.13%
2009-05-04,54926100000,3.45%
2009-05-01,53093400000,0.69%
2009-04-30,52730500000,3.42%
2009-04-29,50988500000,1.66%
2009-04-28,50153800000,-0.04%
2009-04-27,50172000000,-2.33%
2009-04-24,51369600000,0.39%
2009-04-23,51170000000,-0.49%
2009-04-22,51424000000,0.71%
2009-04-21,51061100000,0.50%
2009-04-20,50807100000,-1.75%
2009-04-17,51714300000,2.41%
2009-04-16,50498600000,-0.25%
2009-04-15,50625600000,2.27%
2009-04-14,49500600000,-4.04%
2009-04-13,51587300000,0.25%
2009-04-09,51460300000,2.31%
2009-04-08,50299000000,1.72%
2009-04-07,49446200000,0.11%
2009-04-06,49391700000,-2.65%
2009-04-03,50734500000,-1.34%
2009-04-02,51424000000,9.42%
2009-04-01,46996500000,9.28%
2009-03-31,43004500000,1.33%
2009-03-30,42442000000,-5.38%
2009-03-27,44855400000,0.45%
2009-03-26,44655800000,2.20%
2009-03-25,43694100000,3.84%
2009-03-24,42079100000,-4.25%
2009-03-23,43948100000,5.86%
2009-03-20,41516600000,-2.14%
2009-03-19,42423900000,-2.79%
2009-03-18,43639600000,0.63%
2009-03-17,43367500000,3.69%
2009-03-16,41825100000,0.09%
2009-03-13,41788800000,4.68%
2009-03-12,39919800000,-2.14%
2009-03-11,40790800000,2.79%
2009-03-10,39683900000,4.39%
2009-03-09,38014600000,-3.19%
2009-03-06,39266600000,-2.13%
2009-03-05,40119400000,-2.04%
2009-03-04,40954100000,-0.75%
2009-03-03,41262600000,-0.39%
2009-03-02,41425900000,-3.39%
2009-02-27,42877500000,-2.56%
2009-02-26,44002500000,-1.14%
2009-02-25,44510600000,3.11%
2009-02-24,43167900000,8.19%
2009-02-23,39901700000,-6.47%
2009-02-20,42659800000,-2.08%
2009-02-19,43567100000,-1.07%
2009-02-18,44038800000,3.85%
2009-02-17,42405800000,-2.71%
2009-02-13,43585200000,-1.76%
2009-02-12,44365500000,1.58%
2009-02-11,43675900000,0.46%
2009-02-10,43476300000,-5.03%
2009-02-09,45780800000,
2009-02-06,45780800000,4.21%
2009-02-05,43930000000,-0.08%
2009-02-04,43966300000,3.50%
2009-02-03,42478300000,3.04%
2009-02-02,41226300000,0.26%
2009-01-30,41117400000,-6.52%
2009-01-29,43984400000,-3.16%
2009-01-28,45417900000,6.33%
2009-01-27,42714200000,6.47%
2009-01-26,40119400000,-1.25%
2009-01-23,40627500000,2.24%
2009-01-22,39738400000,-7.48%
2009-01-21,42950100000,4.00%
2009-01-20,41298900000,2.29%
2009-01-16,40373500000,6.31%
2009-01-15,37978300000,0.96%
2009-01-14,37615400000,-3.76%
2009-01-13,39085100000,-3.06%
2009-01-12,40319000000,-1.16%
2009-01-09,40790800000,-3.44%
2009-01-08,42242400000,1.04%
2009-01-07,41807000000,6.47%
2009-01-06,39266600000,1.26%
2009-01-05,38776700000,-2.02%
2009-01-02,39575100000,2.20%
2008-12-31,38722200000,0.23%
2008-12-30,38631500000,2.70%
2008-12-29,37615400000,0.53%
2008-12-26,37415800000,4.51%
2008-12-24,35800800000,-1.30%
2008-12-23,36272600000,-2.39%
2008-12-22,37161700000,0.74%
2008-12-19,36889600000,1.80%
2008-12-18,36236300000,-5.89%
2008-12-17,38504500000,-7.13%
2008-12-16,41462200000,1.06%
2008-12-15,41026700000,3.10%
2008-12-12,39792800000,-4.65%
2008-12-11,41734400000,3.88%
2008-12-10,40173900000,9.66%
2008-12-09,36635500000,5.16%
2008-12-08,34839100000,4.12%
2008-12-05,33460100000,1.37%
2008-12-04,33006400000,-8.27%
2008-12-03,35982300000,-3.69%
2008-12-02,37361300000,3.26%
2008-12-01,36181900000,-9.69%
2008-11-28,40065000000,-1.16%
2008-11-26,40536800000,2.43%
2008-11-25,39575100000,1.58%
2008-11-24,38958100000,5.71%
2008-11-21,36853300000,6.11%
2008-11-20,34730300000,-3.77%
2008-11-19,36091200000,-6.93%
2008-11-18,38776700000,-1.48%
2008-11-17,39357300000,0.18%
2008-11-14,39284700000,-3.39%
2008-11-13,40663800000,7.23%
2008-11-12,37923800000,-4.83%
2008-11-11,39847300000,-5.87%
2008-11-10,42333200000,0.34%
2008-11-07,42188000000,3.79%
2008-11-06,40645600000,-14.73%
2008-11-05,47667900000,2.74%
2008-11-04,46397700000,3.35%
2008-11-03,44891700000,-0.12%
2008-10-31,44946100000,-7.51%
2008-10-30,48593300000,7.38%
2008-10-29,45254600000,9.63%
2008-10-28,41280700000,19.61%
2008-10-27,34512500000,-7.76%
2008-10-24,37415800000,-3.15%
2008-10-23,38631500000,-1.57%
2008-10-22,39248500000,-6.57%
2008-10-21,42006600000,-0.73%
2008-10-20,42315000000,6.63%
2008-10-17,39683900000,1.30%
2008-10-16,39175900000,4.96%
2008-10-15,37325000000,-13.75%
2008-10-14,43276700000,3.97%
2008-10-13,41625500000,13.56%
2008-10-10,36653700000,-7.38%
2008-10-09,39575100000,-5.17%
2008-10-08,41734400000,-4.60%
2008-10-07,43748500000,-4.85%
2008-10-06,45980400000,-4.84%
2008-10-03,48321100000,-3.48%
2008-10-02,50063100000,-6.79%
2008-10-01,53710300000,-1.69%
2008-09-30,54635700000,4.08%
2008-09-29,52494600000,-9.59%
2008-09-26,58065200000,0.98%
2008-09-25,57502700000,0.76%
2008-09-24,57067200000,-0.47%
2008-09-23,57339400000,-1.53%
2008-09-22,58228500000,-1.41%
2008-09-19,59063200000,7.21%
2008-09-18,55089400000,1.20%
2008-09-17,54436100000,-6.60%
2008-09-16,58283000000,1.45%
2008-09-15,57448300000,-3.27%
2008-09-12,59389800000,-3.02%
2008-09-11,61240700000,-0.21%
2008-09-10,61367700000,5.19%
2008-09-09,58337400000,-4.20%
2008-09-08,60895900000,-0.62%
2008-09-05,61276900000,2.80%
2008-09-04,59607600000,0.15%
2008-09-03,59516800000,4.63%
2008-09-02,56885800000,-3.72%
2008-08-29,59081400000,0.06%
2008-08-28,59045100000,0.09%
2008-08-27,58990600000,-1.48%
2008-08-26,59879800000,2.14%
2008-08-25,58627700000,
2008-08-22,58627700000,-0.55%
2008-08-21,58954300000,-0.49%
2008-08-20,59244700000,-0.15%
2008-08-19,59335400000,-2.15%
2008-08-18,60641900000,-1.36%
2008-08-15,61476500000,0.71%
2008-08-14,61041100000,-0.15%
2008-08-13,61131800000,-0.15%
2008-08-12,61222500000,2.00%
2008-08-11,60024900000,1.72%
2008-08-08,59008800000,4.00%
2008-08-07,56740600000,-1.79%
2008-08-06,57774900000,0.86%
2008-08-05,57285000000,4.12%
2008-08-04,55016800000,-5.04%
2008-08-01,57938200000,-0.19%
2008-07-31,58047100000,-2.14%
2008-07-30,59317200000,-2.33%
2008-07-29,60732600000,0.54%
2008-07-28,60406000000,-1.94%
2008-07-25,61603600000,-2.33%
2008-07-24,63073300000,0.26%
2008-07-23,62910000000,1.61%
2008-07-22,61912000000,4.34%
2008-07-21,59335400000,-0.18%
2008-07-18,59444300000,-0.79%
2008-07-17,59916000000,0.36%
2008-07-16,59698300000,1.61%
2008-07-15,58754700000,-1.07%
2008-07-14,59389800000,-2.09%
2008-07-11,60660000000,-1.65%
2008-07-10,61676100000,1.16%
2008-07-09,60968500000,0.60%
2008-07-08,60605600000,-0.24%
2008-07-07,60750700000,-0.27%
2008-07-03,60914000000,0.84%
2008-07-02,60406000000,-2.15%
2008-07-01,61730600000,-0.03%
2008-06-30,61748700000,-0.88%
2008-06-27,62293900000,-0.09%
2008-06-26,62348600000,-4.89%
2008-06-25,65555300000,3.45%
2008-06-24,63368900000,2.51%
2008-06-23,61820200000,0.80%
2008-06-20,61328300000,-3.30%
2008-06-19,63423600000,0.14%
2008-06-18,63332500000,-0.80%
2008-06-17,63842600000,-1.21%
2008-06-16,64626100000,-0.50%
2008-06-13,64954000000,2.56%
2008-06-12,63332500000,0.84%
2008-06-11,62804100000,-0.78%
2008-06-10,63296000000,-1.50%
2008-06-09,64261700000,-0.14%
2008-06-06,64352800000,-2.59%
2008-06-05,66065500000,1.88%
2008-06-04,64844700000,6.43%
2008-06-03,60927400000,-1.24%
2008-06-02,61692700000,1.90%
2008-05-30,60544800000,3.33%
2008-05-29,58595300000,1.32%
2008-05-28,57830100000,-0.53%
2008-05-27,58139800000,-0.28%
2008-05-23,58303800000,-1.14%
2008-05-22,58977900000,1.22%
2008-05-21,58267300000,-1.57%
2008-05-20,59196500000,-1.01%
2008-05-19,59797800000,-1.11%
2008-05-16,60471900000,0.67%
2008-05-15,60071100000,3.74%
2008-05-14,57902900000,2.88%
2008-05-13,56281400000,0.42%
2008-05-12,56044500000,-1.13%
2008-05-09,56682200000,-2.02%
2008-05-08,57848300000,-1.95%
2008-05-07,58996100000,-2.32%
2008-05-06,60399100000,0.45%
2008-05-05,60125800000,-0.30%
2008-05-02,60308000000,2.35%
2008-05-01,58923300000,1.86%
2008-04-30,57848300000,-2.58%
2008-04-29,59378700000,-0.58%
2008-04-28,59724900000,2.69%
2008-04-25,58158000000,2.31%
2008-04-24,56846200000,0.58%
2008-04-23,56518200000,-0.26%
2008-04-22,56664000000,-3.72%
2008-04-21,58850400000,6.22%
2008-04-18,55406800000,2.77%
2008-04-17,53912800000,1.65%
2008-04-16,53038200000,4.49%
2008-04-15,50760700000,0.29%
2008-04-14,50615000000,-1.03%
2008-04-11,51143300000,-0.28%
2008-04-10,51289100000,0.54%
2008-04-09,51015800000,-2.68%
2008-04-08,52418700000,-1.44%
2008-04-07,53184000000,1.28%
2008-04-04,52509800000,-3.16%
2008-04-03,54222500000,-2.07%
2008-04-02,55370400000,1.71%
2008-04-01,54441100000,3.71%
2008-03-31,52491600000,-2.93%
2008-03-28,54076700000,-0.84%
2008-03-27,54532200000,-1.16%
2008-03-26,55169900000,-1.21%
2008-03-25,55844100000,3.20%
2008-03-24,54113200000,6.83%
2008-03-20,50651400000,1.72%
2008-03-19,49795100000,-1.26%
2008-03-18,50432800000,0.18%
2008-03-17,50341700000,-1.04%
2008-03-14,50870000000,-5.26%
2008-03-13,53694100000,-0.87%
2008-03-12,54167800000,-1.56%
2008-03-11,55024200000,4.93%
2008-03-10,52437000000,0.03%
2008-03-07,52418700000,-2.18%
2008-03-06,53584800000,-1.41%
2008-03-05,54350000000,0.61%
2008-03-04,54022100000,-1.69%
2008-03-03,54951300000,-1.44%
2008-02-29,55753000000,-2.27%
2008-02-28,57046600000,-2.46%
2008-02-27,58486000000,0.50%
2008-02-26,58194500000,1.72%
2008-02-25,57210600000,2.18%
2008-02-22,55989800000,-0.68%
2008-02-21,56372500000,-0.06%
2008-02-20,56408900000,-1.24%
2008-02-19,57119500000,3.57%
2008-02-15,55151700000,0.17%
2008-02-14,55060600000,2.79%
2008-02-13,53566600000,-0.91%
2008-02-12,54058500000,-0.10%
2008-02-11,54113200000,1.43%
2008-02-08,53348000000,-1.25%
2008-02-07,54022100000,-0.50%
2008-02-06,54295400000,-1.00%
2008-02-05,54842000000,-5.41%
2008-02-04,57975800000,-0.66%
2008-02-01,58358400000,1.55%
2008-01-31,57465700000,-1.44%
2008-01-30,58303800000,3.76%
2008-01-29,56190300000,2.63%
2008-01-28,54750900000,-0.27%
2008-01-25,54896600000,3.18%
2008-01-24,53202200000,-0.34%
2008-01-23,53384400000,1.77%
2008-01-22,52455200000,-2.70%
2008-01-18,53912800000,1.72%
2008-01-17,53001800000,0.17%
2008-01-16,52910700000,-1.96%
2008-01-15,53967400000,-6.15%
2008-01-14,57502100000,1.12%
2008-01-11,56864400000,-0.26%
2008-01-10,57010200000,-1.20%
2008-01-09,57702500000,0.38%
2008-01-08,57483900000,-2.92%
2008-01-07,59214800000,0.03%
2008-01-04,59196500000,-1.84%
2008-01-03,60308000000,0.06%
2008-01-02,60271500000,-0.18%
2007-12-31,60380800000,
2007-12-28,60380800000,0.42%
2007-12-27,60125800000,-1.73%
2007-12-26,61182500000,-0.30%
2007-12-24,61364700000,-0.09%
2007-12-21,61419400000,3.50%
2007-12-20,59342300000,-0.61%
2007-12-19,59706700000,0.64%
2007-12-18,59324100000,0.71%
2007-12-17,58905000000,-0.92%
2007-12-14,59451600000,-2.45%
2007-12-13,60945700000,-2.45%
2007-12-12,62476100000,0.88%
2007-12-11,61929500000,-3.16%
2007-12-10,63952000000,0.49%
2007-12-07,63642200000,0.20%
2007-12-06,63514700000,1.51%
2007-12-05,62567200000,2.45%
2007-12-04,61073200000,0.09%
2007-12-03,61018500000,-2.67%
2007-11-30,62694800000,0.91%
2007-11-29,62130000000,0.74%
2007-11-28,61674500000,0.48%
